time,Pbatt,q,der(q),Soc
0,0,0,0,1
1,187.792267120895,0,3.505421099581781,1
2,4422.198357579238,3.505421099581781,83.54546866138116,0.9999951313595838
3,4119.92,87.05088976096296,77.76681759994381,0.9998790959864431
4,349.9903008753028,164.8177073609067,6.53604589632414,0.9997710865175542
5,350,171.3537532572308,6.536227203889666,0.9997620086760317
6,350,177.8899804611205,6.536227203889666,0.9997529305826929
7,350,184.4262076650101,6.536227203889666,0.9997438524893542
8,350,190.9624348688998,6.536227203889666,0.9997347743960154
9,350,197.4986620727895,6.536227203889666,0.9997256963026766
10,350,204.0348892766791,6.536227203889666,0.9997166182093379
11,350,210.5711164805688,6.536227203889666,0.9997075401159993
12,350,217.1073436844585,6.536227203889666,0.9996984620226606
13,350,223.6435708883481,6.536227203889666,0.9996893839293218
14,350,230.1797980922378,6.536227203889666,0.999680305835983
15,350,236.7160252961275,6.536227203889666,0.9996712277426443
16,350,243.2522525000171,6.536227203889666,0.9996621496493056
17,350,249.7884797039068,6.536227203889666,0.9996530715559667
18,350,256.3247069077964,6.536227203889666,0.999643993462628
19,350,262.8609341116861,6.536227203889666,0.9996349153692894
20,350,269.3971613155758,6.536227203889666,0.9996258372759507
21,350,275.9333885194654,6.536227203889666,0.9996167591826118
22,350,282.4696157233551,6.536227203889666,0.9996076810892731
23,350,289.0058429272448,6.536227203889666,0.9995986029959344
24,9960.54126475124,295.5420701311344,191.2926153399244,0.9995895249025956
25,8535.431654638629,486.8346854710591,163.2193292963866,0.9993238407146235
26,12007.03078578274,650.054014767446,232.0485648783497,0.9990971472017119
27,11730.6190517437,882.1025796457955,226.5127471795186,0.9987748575282697
28,5885.558561217185,1108.615326825314,111.6662957860794,0.9984602564905204
29,4588.920529076691,1220.281622611392,86.73707251998894,0.9983051644130398
30,-328.9967682799905,1307.018695131381,-6.132386547794795,0.998184696256762
31,4148.960732561585,1300.886308583586,78.32154568487567,0.9981932134603007
32,7083.449925489491,1379.207854268462,134.8687803895446,0.9980844335357382
33,9994.754997231528,1514.076634658007,191.9696604772685,0.9978971157851971
34,10470.54908113822,1706.046295135275,201.4000945090338,0.9976304912567565
35,11676.55620869697,1907.446389644309,225.4311539169316,0.9973507689032718
36,198.9162241541729,2132.877543561241,3.713181453100788,0.9970376700783871
37,3963.707112566902,2136.59072501434,74.78449397155919,0.9970325128819245
38,8705.407271828504,2211.375218985901,166.5546822630299,0.9969286455291861
39,6811.835794213225,2377.929901248932,129.5931117755713,0.9966973195815988
40,4529.377834069693,2507.523013024503,85.59687373919951,0.9965173291485772
41,2956.27271259246,2593.119886763703,55.61600433010472,0.996398444601717
42,-4728.390270116369,2648.735891093807,-87.08434341733118,0.9963212001512586
43,-28.30984214369352,2561.651547676475,-0.5281270671289349,0.9964421506282272
44,5556.782267212969,2561.123420609348,105.3271017561142,0.9964428841380425
45,6411.722284386029,2666.450522365463,121.8372540326059,0.9962965964967145
46,6186.97415388735,2788.28777639807,117.4888661036166,0.996127378088336
47,161.9187550793416,2905.776642501688,3.022235566079871,0.9959641991076366
48,155.5136920564464,2908.79887806777,2.902632355469905,0.9959600015582393
49,346.9899923503774,2911.701510423241,6.479961035644919,0.9959559701244122
50,-5586.179206337929,2918.181471458885,-102.647158455703,0.9959469701785294
51,-2362.981051508559,2815.534313003182,-43.79914423917717,0.9960895356763845
52,-7177.407895047609,2771.735168764004,-131.3325016264894,0.9961503678211611
53,-6479.369165516515,2640.402667137515,-118.7780479139283,0.99633277407342
54,-5177.954495898631,2521.624619223586,-95.2495282616801,0.9964977435844116
55,-4915.388140210529,2426.375090961907,-90.48303549462617,0.9966300345958862
56,-1117.106301959634,2335.89205546728,-20.7771044293263,0.9967557054785178
57,-1598.895834336535,2315.114951037955,-29.6985042000515,0.9967845625680029
58,-147.1794072308225,2285.416446837904,-2.744760029288955,0.9968258104905029
59,254.9560175320416,2282.671686808613,4.760023883414306,0.9968296226572103
60,350,2287.431710692027,6.536227203889666,0.9968230115129277
61,349.8598729237493,2293.967937895914,6.533607783004754,0.996813933419589
62,350,2300.501545678918,6.536227203889666,0.9968048589643348
63,350,2307.037772882805,6.536227203889666,0.9967957808709961
64,350,2313.574000086693,6.536227203889666,0.9967867027776575
