time,v
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,7.943375905354817
61,8.216772079467773
62,8.42341317070855
63,8.578960630628798
64,8.69073920779758
65,8.765402899848091
66,8.81284925672743
67,8.836531639099121
68,8.854164017571343
69,8.870027330186632
70,8.900705973307291
71,8.931452433268229
72,8.970134523179796
73,9.015762541029188
74,9.042580922444662
75,9.050994449191624
76,9.024335013495552
77,8.964618047078451
78,8.863434261745876
79,8.731272485521105
80,8.566762076483833
81,8.36281246609158
82,8.12344233194987
83,7.8580427169799805
84,7.568260828653972
85,7.257452011108398
86,6.934598286946614
87,6.615231831868489
88,6.296701431274414
89,5.98600705464681
90,3.6312161551581488
91,3.004514906141493
92,2.4235751893785267
93,1.8951167000664606
94,1.3954475190904405
95,0.9535540474785699
96,0.5713600582546658
97,0.25067753261990017
98,0.001659393310546875
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.08848084343804254
115,0.3314717610677083
116,0.6175269020928277
117,0.9439055124918619
118,1.29628234439426
119,1.6469860076904297
120,2.305596669514974
121,2.839621967739529
122,3.391053941514757
123,3.9614539676242404
124,4.539732933044434
125,5.13832622104221
126,5.749959945678711
127,6.35477172003852
128,6.942069265577528
129,7.501869731479221
130,8.008163770039877
131,8.454126781887478
132,8.860354953342014
133,9.237642288208008
134,9.59885279337565
135,9.954775704277885
136,10.309954749213325
137,10.670660866631401
138,11.041012869940865
139,11.415013207329643
140,11.800351672702366
141,12.184295654296875
142,12.572959264119467
143,12.955412334865994
144,13.32378175523546
145,13.671948115030924
146,13.986661699083117
147,14.265011681450737
148,14.496029747856987
149,14.671461317274305
150,13.826000425550673
151,13.737186855740017
152,13.593136469523111
153,13.401141696506077
154,13.166285620795357
155,12.90434095594618
156,12.620534896850586
157,12.315447065565321
158,12.010695139567057
159,11.700731913248697
160,11.408768759833443
161,11.1191283331977
162,10.847850375705296
163,10.618379380967882
164,10.412411159939236
165,10.248466067843967
166,10.119823879665798
167,10.035212834676107
168,9.97852643330892
169,9.95897822909885
170,9.948582119411892
171,9.924303690592447
172,9.860764609442818
173,9.756041632758247
174,9.596331914265951
175,9.369468688964844
176,9.083067576090494
177,8.738159073723686
178,8.329681820339626
179,7.86569701300727
180,7.196691830952962
181,6.576183636983235
182,5.916429625617133
183,5.238453547159831
184,4.5336935255262585
185,3.8312784830729165
186,3.1395493613349066
187,2.4690432018703885
188,1.8489434983995225
189,1.2850364049275715
190,0.819403330485026
191,0.4381614261203342
192,0.14587084452311197
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.03314865960015191
206,0.08933173285590278
207,0.17453723483615452
208,0.29120445251464844
209,0.431979497273763
210,2.394413948059082
211,2.68447028266059
212,2.878982755872938
213,2.9886568917168512
214,3.0011781056722007
215,2.9163826836480036
216,2.745933002895779
217,2.4973885218302407
218,2.2060876422458224
219,1.9000413682725694
220,1.6192007064819336
221,1.371509763929579
222,1.1844348907470703
223,1.06251769595676
224,0.9833971659342448
225,0.9426699744330512
226,0.919897821214464
227,0.9040970272488065
228,0.9024551179673936
229,0.9057346979777018
230,0.9224870469835069
231,0.9433582093980577
232,0.9711911943223741
233,1.0036971833970811
234,1.0521427790323894
235,1.1113060845269098
236,1.1849064297146268
237,1.2853754891289606
238,1.4005072911580403
239,1.5265671412150066
240,0.6323062049018012
241,0.9024021360609267
242,1.2402333153618708
243,1.6391430960761175
244,2.076354556613498
245,2.5485478507147894
246,3.0372195773654513
247,3.5356590482923718
248,4.036486943562825
249,4.544686741299099
250,5.052179230584039
251,5.548603269788954
252,6.036737230088976
253,6.503984663221571
254,6.940808826022678
255,7.336462868584527
256,7.685155868530273
257,7.97934956020779
258,8.239578141106499
259,8.450297249688042
260,8.633210394117567
261,8.786378436618381
262,8.91526328192817
263,9.002388848198784
264,9.04563479953342
265,9.045516120062935
266,9.007398817274305
267,8.949362436930338
268,8.880400657653809
269,8.804452684190538
270,8.33459218343099
271,8.58730845981174
272,8.844985432094997
273,9.08715460035536
274,9.306703143649631
275,9.472279018825954
276,9.559786054823133
277,9.536844889322916
278,9.390218522813585
279,9.094423717922634
280,8.678104612562391
281,8.125228881835938
282,7.455226050482856
283,6.707790162828234
284,5.883397526211208
285,5.027750862969293
286,4.160559442308214
287,3.317765129937066
288,2.523501714070638
289,1.8184047275119357
290,1.211551030476888
291,0.6990528106689453
292,0.27806705898708767
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.14053132798936632
311,0.464838875664605
312,0.875096321105957
313,1.3617695702446833
314,1.9000503751966689
315,2.472278277079264
316,3.053944375779894
317,3.6249181959364147
318,4.195053842332628
319,4.732448259989421
320,5.254569583468967
321,5.752814610799153
322,6.231466399298774
323,6.675457954406738
324,7.092444101969401
325,7.477830251057942
326,7.843372027079265
327,8.203368186950684
328,8.563746876186794
329,8.918756908840603
330,9.919277826944986
331,10.35862816704644
332,10.779752731323242
333,11.190992991129557
334,11.603287590874565
335,12.014486524793837
336,12.423703935411242
337,12.822345097859701
338,13.20730209350586
339,13.563674290974935
340,13.893216451009115
341,14.168708589341906
342,14.38682132297092
343,14.551156361897787
344,14.637071821424696
345,14.653703901502821
346,14.588078392876518
347,14.45145395067003
348,14.236204359266493
349,13.96725336710612
350,13.646344078911675
351,13.27145258585612
352,12.853894763522678
353,12.40764300028483
354,11.931396060519749
355,11.434641944037544
356,10.935855441623264
357,10.455658170912
358,10.001711315578884
359,9.585932625664604
360,10.49444940355089
361,10.319576263427734
362,10.190904405381945
363,10.101048151652018
364,10.05713250901964
365,10.044722027248806
366,10.050880644056532
367,10.048791037665474
368,10.02109103732639
369,9.92105484008789
370,9.753346972995335
371,9.481336805555555
372,9.10029411315918
373,8.632113138834635
374,8.053803973727756
375,7.391468683878581
376,6.643435690138075
377,5.831216706169976
