time,v
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,1.0416666666666667
13,2.0833333333333335
14,3.125
15,4.166666666666667
16,4.166666666666667
17,4.166666666666667
18,4.166666666666667
19,4.166666666666667
20,4.166666666666667
21,4.166666666666667
22,4.166666666666667
23,4.166666666666667
24,3.3333333333333335
25,2.5
26,1.6666666666666667
27,0.8333333333333334
28,0.0
29,0.0
30,0.1230176289876302
31,0.0025198194715711805
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.04492017957899305
48,0.2899254692925347
49,0.6172715293036567
50,1.021726926167806
51,1.4975563685099285
52,2.0511341094970703
53,2.659385469224718
54,3.330486085679796
55,4.069386588202582
56,4.87149715423584
57,5.706617037455241
58,6.552858352661133
59,7.381477885776096
60,6.480467054578993
61,7.226950327555339
62,7.879393895467122
63,8.422886000739204
64,8.847955597771538
65,9.176609251234266
66,9.46117189195421
67,9.676219092475044
68,9.847340053982204
69,9.989275402492947
70,10.134714974297417
71,10.291389889187283
72,10.455863740709093
73,10.62782711452908
74,10.802135467529297
75,10.960781309339735
76,11.087471644083658
77,11.19167963663737
78,11.28630002339681
79,11.354699664645725
80,11.3962279425727
81,11.406957838270399
82,11.362904442681206
83,11.25179926554362
84,11.04911380343967
85,10.730537838406033
86,10.26895523071289
87,9.684279759724935
88,8.999198277791342
89,8.277709749009874
90,4.401217036777073
91,3.7415923012627497
92,3.084485265943739
93,2.443755997551812
94,1.838001675075955
95,1.2737745708889432
96,0.7514588038126627
97,0.30045721266004777
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.010613335503472222
111,0.09615580240885417
112,0.1963202158610026
113,0.30116822984483504
114,0.423029793633355
115,0.5765077802870009
116,0.7634231779310439
117,0.986830923292372
118,1.2508651945326064
119,1.5418561299641926
120,1.677411397298177
121,2.2716458638509116
122,2.916840977138943
123,3.593033684624566
124,4.275952445136176
125,4.952002631293403
126,5.61348491244846
127,6.228032641940647
128,6.783083809746636
129,7.2845342424180775
130,7.729742791917589
131,8.115755187140572
132,8.448963695102268
133,8.741135597229004
134,8.99722311231825
135,9.201445049709744
136,9.385866589016384
137,9.550562964545357
138,9.709502326117622
139,9.864718119303385
140,10.024503072102865
141,10.184739430745443
142,10.343888600667318
143,10.492837693956163
144,10.633637110392252
145,10.768924289279514
146,10.894653532240126
147,11.009934743245443
148,11.111298667060005
149,11.19106716579861
150,14.353870815700954
151,14.369013044569227
152,14.381347232394749
153,14.33730443318685
154,14.217501746283638
155,14.000447591145834
156,13.69222640991211
157,13.307416703965929
158,12.86916838751899
159,12.384010950724283
160,11.880337397257486
161,11.352110968695747
162,10.854318406846788
163,10.424737930297852
164,10.085181130303276
165,9.856674406263563
166,9.744207594129774
167,9.74538909064399
168,9.839197794596354
169,9.980696572197807
170,10.11959711710612
171,10.249782138400608
172,10.36123169793023
173,10.443889829847548
174,10.47987831963433
175,10.45389281378852
176,10.351435343424479
177,10.189185672336155
178,9.976509941948784
179,9.727910359700521
180,7.699381510416667
181,6.831483840942383
182,5.928463406032986
183,5.020640691121419
184,4.135800997416179
185,3.2823642094930015
186,2.461120287577311
187,1.7084852854410808
188,1.0297992494371202
189,0.4299736022949219
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.024428897433810763
206,0.19098069932725695
207,0.40601200527615017
208,0.6780274709065756
209,0.9920326868693033
210,3.9093287785847983
211,3.8362269931369357
212,3.7025048997667103
213,3.617420196533203
214,3.5746447245279946
215,3.5565635893079968
216,3.5403209262424045
217,3.499959839714898
218,3.3961783515082464
219,3.211065928141276
220,3.016405635409885
221,2.882321145799425
222,2.8278530968560114
223,2.876625590854221
224,3.0213573243882923
225,3.1925778918796115
226,3.3392074373033314
227,3.434705204433865
228,3.458998998006185
229,3.3950185775756836
230,3.2515684763590493
231,3.0569765302870007
232,2.843525144788954
233,2.6328457726372614
234,2.448287010192871
235,2.297832171122233
236,2.1781868404812283
237,2.0756732092963324
238,1.9832367367214627
239,1.8972773022121854
240,0.20516925387912327
241,0.4702493879530165
242,0.7450114356146919
243,1.073470115661621
244,1.4641157786051433
245,1.9201019075181749
246,2.4292320675320096
247,2.9741764068603516
248,3.5245381461249456
249,4.055346912807888
250,4.559282726711697
251,5.0646347469753685
252,5.569404496086968
253,6.083291901482476
254,6.614922417534722
255,7.135874960157606
256,7.624965243869358
257,8.052797317504883
258,8.410566118028429
259,8.698077731662327
260,8.92024146185981
261,9.084560606214735
262,9.207558102077908
263,9.293632507324219
264,9.362167782253689
265,9.425764083862305
266,9.482575522528755
267,9.520748986138237
268,9.538717269897461
269,9.540669123331705
270,8.569315804375542
271,8.685611618889702
272,8.827824062771267
273,8.96084361606174
274,9.092286427815756
275,9.197185304429796
276,9.23750771416558
277,9.209958182440865
278,9.099347856309679
279,8.86799070570204
280,8.53464126586914
281,8.06693500942654
282,7.470468415154351
283,6.75707393222385
284,5.9343687693278
285,5.037546157836914
286,4.1055599848429365
287,3.2152366638183594
288,2.4084154764811196
289,1.709483994377984
290,1.118846469455295
291,0.6570805443657769
292,0.3234555986192491
293,0.10097185770670573
294,0.0
295,0.0
296,0.0
297,0.05269050598144531
298,0.14338705274793836
299,0.2289454142252604
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.20711263020833334
311,0.47012488047281903
312,0.7817225986056857
313,1.1417288250393338
314,1.539989047580295
315,1.972964604695638
316,2.461912367078993
317,2.9957283867730036
318,3.56559329562717
319,4.1647640864054365
320,4.7801833682590065
321,5.39285765753852
322,5.99558671315511
323,6.55835681491428
324,7.079360749986437
325,7.558950848049587
326,7.998797098795573
327,8.395112885369194
328,8.753051227993435
329,9.082497490776909
330,10.806701448228624
331,11.102930704752604
332,11.387579176161024
333,11.691324445936415
334,12.017006344265408
335,12.344599829779732
336,12.695431179470486
337,13.03746117485894
338,13.363701502482096
339,13.651820288764107
340,13.922678629557291
341,14.160071478949654
342,14.35879283481174
343,14.513528611924913
344,14.618396759033203
345,14.680630366007486
346,14.687987433539497
347,14.654387368096245
348,14.582799275716146
349,14.449420505099827
350,14.259863959418404
351,14.036721123589409
352,13.782469431559244
353,13.513129552205404
354,13.234776390923393
355,12.961541281806099
356,12.699434492323133
357,12.48310301038954
358,12.31342527601454
359,12.189158333672417
360,9.813646740383572
361,9.708126915825737
362,9.658198886447483
363,9.659579594930014
