time,Pbatt,q,der(q),Soc
0,0,0,0,1
1,349.2372352145567,0,6.521968728046431,1
2,350,6.521968728046431,6.536227203889666,0.9999909417100999
3,350,13.0581959319361,6.536227203889666,0.9999818636167612
4,350,19.59442313582576,6.536227203889666,0.9999727855234224
5,350,26.13065033971543,6.536227203889666,0.9999637074300837
6,350,32.6668775436051,6.536227203889666,0.9999546293367451
7,350,39.20310474749476,6.536227203889666,0.9999455512434063
8,350,45.73933195138443,6.536227203889666,0.9999364731500675
9,350,52.2755591552741,6.536227203889666,0.9999273950567288
10,350,58.81178635916376,6.536227203889666,0.9999183169633901
11,350,65.34801356305343,6.536227203889666,0.9999092388700512
12,350,71.88424076694309,6.536227203889666,0.9999001607767125
13,350,78.42046797083276,6.536227203889666,0.9998910826833739
14,350,84.95669517472243,6.536227203889666,0.9998820045900352
15,350,91.49292237861209,6.536227203889666,0.9998729264966965
16,350,98.02914958250176,6.536227203889666,0.9998638484033576
17,350,104.5653767863914,6.536227203889666,0.9998547703100189
18,350,111.1016039902811,6.536227203889666,0.9998456922166802
19,350,117.6378311941708,6.536227203889666,0.9998366141233413
20,350,124.1740583980604,6.536227203889666,0.9998275360300026
21,350,130.7102856019501,6.536227203889666,0.999818457936664
22,350,137.2465128058398,6.536227203889666,0.9998093798433253
23,350,143.7827400097294,6.536227203889666,0.9998003017499865
24,350,150.3189672136191,6.536227203889666,0.9997912236566477
25,350,156.8551944175088,6.536227203889666,0.999782145563309
26,350,163.3914216213984,6.536227203889666,0.9997730674699702
27,350,169.9276488252881,6.536227203889666,0.9997639893766315
28,350,176.4638760291778,6.536227203889666,0.9997549112832929
29,4119.92,183.0001032330674,77.76681759994381,0.9997458331899541
30,3846.836006820744,260.7669208330112,72.55503491707623,0.9996378237210652
31,9305.808626728913,333.3219557500872,178.3641568334351,0.999537052839236
32,16859.99959232407,511.6861125835221,330.8941636703939,0.999289324843634
33,11654.31241016501,842.5802762539156,224.9862482335579,0.9988297496163141
34,12187.78621532088,1067.566524487474,235.6739536322002,0.9985172687159897
35,14116.76412839727,1303.240478119673,274.6293745386815,0.9981899437803893
36,14487.02425647811,1577.869852658354,282.1633081371106,0.9978085140935301
37,9393.19437173708,1860.033160795464,180.0866410053309,0.9974166206100064
38,18231.42652802345,2040.119801800794,359.4195071864278,0.9971665002752766
39,9306.691155432984,2399.53930898722,178.381547920545,0.9966673065152956
40,6313.956514307589,2577.920856907765,119.9449794606358,0.996419554365406
41,11070.70410329652,2697.865836368398,213.3358504474959,0.9962529641161549
42,6757.152645352408,2911.201686815895,128.5320241649229,0.9959566643238668
