time,Pbatt,q,der(q),Soc
0,0,0,0,1
1,-9358.840755152005,0,-170.2777013176105,1
2,-8565.206398894074,-170.2777013176106,-156.1589809735892,1.000236496807386
3,-8716.140799330238,-326.4366822911998,-158.8484720654837,1.00045338428096
4,-10511.23380888313,-485.2851543566836,-190.6784979874114,1.000674007158829
5,-3856.206902169099,-675.9636523440948,-71.18778537091384,1.000938838406033
6,-3248.00089241847,-747.1514377150091,-60.05866687837351,1.00103771033016
7,-3613.393015181668,-807.2101045933831,-66.7490582273831,1.001121125145269
8,-2385.569737174571,-873.9591628207662,-44.21511061789079,1.001213832170584
9,-2858.392053765197,-918.1742734386565,-52.91037300729522,1.001275242046443
10,-2008.686907115458,-971.0846464459515,-37.26820068760298,1.001348728675619
11,-700.3463918428092,-1008.352847133554,-13.04078164097655,1.001400490065463
12,281.053030017108,-1021.393628774531,5.247636782678001,1.001418602262187
13,-379.2512103709278,-1016.145991991852,-7.06812580506994,1.001411313877766
14,337.5531241517111,-1023.214117796922,6.303563497272535,1.001421130719163
15,349.8598729237493,-1016.91055429965,6.533607783004754,1.001412375769861
16,350,-1010.376946516645,6.536227203889666,1.001403301314606
17,350,-1003.840719312755,6.536227203889666,1.001394223221268
18,350,-997.3044921088657,6.536227203889666,1.001385145127929
19,350,-990.768264904976,6.536227203889666,1.00137606703459
20,350,-984.2320377010864,6.536227203889666,1.001366988941252
21,350,-977.6958104971967,6.536227203889666,1.001357910847913
22,350,-971.159583293307,6.536227203889666,1.001348832754574
23,350,-964.6233560894174,6.536227203889666,1.001339754661235
24,350,-958.0871288855277,6.536227203889666,1.001330676567897
25,350,-951.550901681638,6.536227203889666,1.001321598474558
26,8954.871654456159,-945.0146744777484,171.4561442080148,1.001312520381219
27,8965.175742752517,-773.5585302697333,171.6587609012254,1.001074386847597
28,11333.07288694422,-601.8997693685079,218.5680768804868,1.000835971901901
29,9769.722264712371,-383.3316924880213,187.5192147760085,1.000532405128456
30,11341.35595578048,-195.8124777120129,218.7334023549765,1.0002719617746
31,4866.891715928458,22.92092464296368,92.0652960028583,0.9999681653824404
32,11428.58130125198,114.986220645822,220.4749022665592,0.9998402969157697
33,9384.000725956288,335.4611229123811,179.9053785012247,0.9995340817737328
34,5971.617335585197,515.3665014136056,113.3276605359247,0.9992842131924811
35,6645.110293307106,628.6941619495299,126.3590129580789,0.9991268136639589
36,5691.020465812761,755.053174907609,107.9138750222251,0.9989513150348506
37,3744.397706520158,862.967049929834,70.6021457156221,0.9988014346528753
38,6884.084802069785,933.5691956454566,130.9955887353499,0.998703376117159
39,8086.932686537719,1064.564784380806,154.4353528393785,0.998521437799471
40,6749.050618285689,1219.000137220184,128.3748398185289,0.9983069442538609
41,7063.295496843392,1347.374977038714,134.4770156482205,0.998128645865224
42,11202.53059149279,1481.851992686933,215.963676652199,0.9979418722323792
43,9961.172688745401,1697.815669339133,191.3051090827362,0.9976419226814734
44,4561.63429327902,1889.12077842187,86.21451174558297,0.9973762211410807
45,5059.239079924449,1975.335290167454,95.75736691170414,0.9972564787636563
46,-703.0110762549609,2071.092657079158,-13.0903027620102,0.9971234824207235
47,-5435.579296986709,2058.002354317147,-99.91991387094959,0.9971416633967818
48,4754.258771929824,1958.082440446198,89.90526924312053,0.9972804410549357
49,-1775.849401599574,2047.987709689318,-32.96928380970485,0.9971555726254315
50,6248.538337929395,2015.018425879613,118.6794173652738,0.9972013632973894
51,9168.036264865159,2133.697843244887,175.6503867891529,0.997036530773271
52,3496.053920495823,2309.34823003404,65.87252684399891,0.9967925719027305
53,194.5974706910427,2375.22075687804,3.632519258588673,0.9967010822821138
54,4996.748064082325,2378.85327613663,94.55740459308527,0.9966960371164768
55,7697.36953697702,2473.410680729713,146.8251986696273,0.9965647073878755
56,3202.719370221128,2620.235879399339,60.29483407367343,0.9963607835008342
57,2853.597866182806,2680.530713473014,53.66866551204384,0.996277040675732
58,5136.616854696335,2734.19937898506,97.24380053423647,0.9962025008625207
59,18695.3993752954,2831.443179519298,369.1318247718377,0.9960674400284455
60,19614.73712509157,3200.575004291137,388.470351429256,0.9955547569384845
61,15662.90018982518,3589.045355720392,306.2132998069901,0.9950152147837216
62,10672.75814828149,3895.258655527383,205.4165249647426,0.9945899185339898
63,4717.113370263219,4100.675180492127,89.193224259202,0.9943046178048721
64,8454.45872258801,4189.868404751325,161.6316618564128,0.9941807383267343
65,6016.38596491228,4351.500066607734,114.1922562695472,0.9939562499074893
66,115.3982517074786,4465.692322877278,2.153644723735852,0.9937976495515594
67,13021.52065456519,4467.845967601017,252.450982118386,0.9937946583783319
68,5196.493685040288,4720.296949719406,98.39450588329146,0.9934440320142786
69,-36.78567292168839,4818.691455602695,-0.686229582712258,0.9933073729783296
70,3353.021904824574,4818.005226019979,63.15162170553913,0.9933083260749722
71,20229.04445253945,4881.156847725517,401.4631690561214,0.9932206154892701
72,5826.585408949731,5282.620016781641,110.5283109924726,0.99266302775447
73,-3529.101080673057,5393.148327774117,-65.20682171433509,0.9925095162114248
74,-514.3259951657423,5327.94150605978,-9.581930746103353,0.9926000812415837
75,211.3778698271755,5318.359575313681,3.945940922113095,0.992613389478731
76,141.6787246112973,5322.305516235794,2.644303420446704,0.9926079090052281
77,-1638.321342879901,5324.949819656242,-30.42751258771841,0.9926042363615886
78,-3022.771622800288,5294.522307068521,-55.9281338351866,0.9926464967957381
79,-1972.541671585709,5238.594173233334,-36.60120311621768,0.9927241747593981
80,-1233.63257983021,5201.992970117119,-22.93700985932674,0.9927750097637262
81,9358.085986546774,5179.055960257794,179.3944976264147,0.9928068667218642
82,-4214.389685268266,5358.450457884212,-77.72500511031876,0.9925577076973831
83,-18655.37906006554,5280.725452773897,-331.6331135120176,0.9926656590933697
84,-7551.332269494061,4949.092339261881,-138.0390671101659,0.993126260639914
85,-8972.6721716422,4811.053272151714,-163.414866117475,0.9933179815664559
86,-7919.35944687064,4647.638406034241,-144.6272949856657,0.9935449466582859
87,-6167.912873409596,4503.011111048574,-113.1617214874905,0.9937458179013215
88,-2187.116980912798,4389.849389561088,-40.55889531712774,0.9939029869589429
89,3152.564709694303,4349.290494243962,59.34210053852394,0.9939593187579945
90,3260.369916793151,4408.632594782486,61.39029977699283,0.9938768991739132
91,-4040.59722496978,4470.022894559481,-74.5546649339999,0.9937916348686675
92,5904.601513011124,4395.468229625478,112.0338465521895,0.993895183014409
93,2868.613297484251,4507.502076177663,53.95337748167321,0.9937395804497533
94,5666.660555934583,4561.455453659339,107.4443057199192,0.9936646452032509
95,9014.073472429414,4668.899759379257,172.6204482394105,0.9935154170008622
96,10948.61300222653,4841.520207618671,210.9040513673872,0.9932756663783073
97,6592.383010221467,5052.424258986059,125.3368976399538,0.9929827440847416
98,4317.501163147022,5177.761156626013,81.54281738208738,0.9928086650602416
99,3190.728070175438,5259.3039740081,60.06702329240898,0.992695411147211
100,-8888.224368902904,5319.370997300513,-161.9123061535665,0.9926119847259716
101,-5544.907914217775,5157.458691146951,-101.8999825135752,0.9928368629289626
102,-3115.53981852428,5055.558708633373,-57.63003821065286,0.9929783906824536
103,-1511.235126289642,4997.928670422718,-28.07702558514848,0.9930584324021906
104,4581.919257005187,4969.851644837565,86.60298264609673,0.993097428271059
105,20707.13380919839,5056.454627483665,411.6146825424339,0.9929771463507172
106,12134.16967177023,5468.069310026096,234.5981333014643,0.9924054592916304
107,9605.744668368929,5702.667443327557,184.2801898377229,0.9920796285509339
108,9360.559192790461,5886.947633165275,179.4432506417438,0.991823683842826
109,9898.757384256436,6066.390883807018,190.070360440292,0.9915744571058236
110,17100.58791633443,6256.461244247314,335.878816228817,0.991310470494101
111,4140.148746052631,6592.340060476128,78.15321160305257,0.9908439721382276
112,-324.2730714912602,6670.493272079177,-6.044417753794733,0.9907354260110012
113,-494.6527695174027,6664.448854325385,-9.215919852380466,0.9907438210356593
114,133.4641967658866,6655.232934473008,2.490929750262239,0.9907566209243431
115,2626.42195152247,6657.723864223273,49.36411337759182,0.9907531612996899
116,3785.999999999999,6707.08797760087,71.39511377171266,0.9906846000311099
117,-16526.04219074062,6778.483091372584,-295.3059232172241,0.9905854401508715
118,-2955.902324964332,6483.177168155364,-54.70083716918361,0.990995587266451
119,6694.605503218216,6428.476330986179,127.3187697046856,0.9910715606514081
120,3221.86487349622,6555.795100690868,60.65859315075477,0.9908947290268182
121,2869.463700543503,6616.453693841624,53.96950295782881,0.9908104809807756
122,2851.681613286866,6670.423196799449,53.63233265171993,0.9907355233377785
123,11322.5908388779,6724.055529451172,218.3588735073326,0.9906610339868733
124,4230.592798987503,6942.414402958504,79.88136298901827,0.9903577577736687
125,3277.381578947367,7022.295765947521,61.71362216859552,0.990246811436184
126,-430.0849900242687,7084.009388116121,-8.014387067606549,0.990161098072061
127,3137.982305438597,7075.995001048515,59.06514622057966,0.9901722291652103
128,82.87649896610736,7135.060147269098,1.546560331286855,0.9900901942399041
129,310.8643942608433,7136.606707600387,5.804737950040817,0.9900880462394439
130,-1813.56111315989,7142.411445550426,-33.66593196565236,0.9900799841034023
131,2308.424386821998,7108.745513584774,43.34807522060919,0.9901267423422433
132,4067.529362817106,7152.093588805385,76.76630384448981,0.9900665366822147
133,6007.162388746648,7228.859892649873,114.0141067355271,0.989959916815764
134,-1298.389920507455,7342.873999385403,-24.13673997712067,0.9898015638897425
135,2142.944913880076,7318.737259408283,40.22177695166556,0.9898350871397108
136,3511.216873509588,7358.959036359949,66.16110461988364,0.9897792235606112
137,2972.652048780648,7425.120140979836,55.92676251689591,0.989687333137528
138,8120.179642435896,7481.046903496728,155.08567490527,0.9896096570784768
139,11334.44607860138,7636.132578401995,218.5954844231915,0.9893942603077751
140,8441.35842799726,7854.72806282519,161.3748736327843,0.9890906554682984
141,6857.467903241836,8016.102936457975,130.478838073157,0.9888665236993639
142,4610.672024843318,8146.581774531134,87.15369701627151,0.9886853030909289
143,2566.297607377533,8233.735471547408,48.22581040468367,0.9885642562895174
144,-198.3661544195337,8281.961281952101,-3.698819110392378,0.9884972759972888
145,-1292.387722592776,8278.262462841705,-24.0255578943229,0.9885024132460531
146,-1656.482334089459,8254.236904947376,-30.76327058863762,0.9885357820764621
147,-3845.92843810424,8223.473634358745,-71.00000800395082,0.9885785088411684
148,-2543.327815423932,8152.473626354793,-47.11877580516648,0.988677119963396
149,-9226.062321494606,8105.354850549627,-167.9195258258574,0.98874256270757
150,-4283.86878487636,7937.435324723772,-78.99162992701758,0.988975784271217
151,3313.860500965937,7858.443694796759,62.40704505876238,0.9890854948683379
152,348.2693897324925,7920.850739855521,6.503876735694575,0.9889988184168673
153,2284.273525486757,7927.354616591218,42.8916241958209,0.9889897852547344
154,2385.042966596867,7970.246240787035,44.79658278414126,0.9889302135544624
155,2556.863942948909,8015.042823571173,48.04724335259652,0.9888679960783734
156,345.691065681393,8063.090066923767,6.455680450784712,0.9888012637959392
157,3376.507060110993,8069.545747374548,63.59822640534003,0.988792297573091
158,272.7527889776423,8133.143973779886,5.092542180308101,0.9887039667030835
159,-2169.064325589294,8138.236515960196,-40.22610465713069,0.9886968937278331
160,341.2349211802264,8098.010411303065,6.372383943979003,0.9887527633176347
161,-491.5095831300956,8104.382795247046,-9.157438687752347,0.9887439127843791
162,347.9767462844684,8095.225356559293,6.498406353835435,0.9887566314492232
163,4119.92,8101.723762913132,77.76681759994381,0.9887476058848429
164,350,8179.490580513073,6.536227203889666,0.9886395964159541
165,350,8186.02680771696,6.536227203889666,0.9886305183226154
166,350,8192.563034920848,6.536227203889666,0.9886214402292766
167,350,8199.099262124735,6.536227203889666,0.9886123621359378
168,350,8205.635489328622,6.536227203889666,0.9886032840425991
169,350,8212.17171653251,6.536227203889666,0.9885942059492604
170,350,8218.707943736397,6.536227203889666,0.9885851278559218
171,4119.92,8225.244170940285,77.76681759994381,0.988576049762583
172,4486.872412222594,8303.010988540234,84.78316976158885,0.9884680402936941
173,331.6398900333384,8387.794158301829,6.193035812947528,0.9883502858912475
174,350,8393.987194114768,6.536227203889666,0.9883416844526185
175,350,8400.523421318656,6.536227203889666,0.9883326063592797
176,350,8407.059648522543,6.536227203889666,0.9883235282659409
177,350,8413.595875726431,6.536227203889666,0.9883144501726022
178,350,8420.132102930318,6.536227203889666,0.9883053720792634
