time,v
474,8.13251707288954
475,7.7945062849256725
476,7.422093815273708
477,7.028997209337023
478,6.615020963880751
479,6.189112133449978
480,4.525529543558757
481,3.7785651948716907
482,3.0438009897867837
483,2.366019354926215
484,1.7268249723646376
485,1.1441103617350261
486,0.6082587771945529
487,0.14424641927083334
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.10520193311903211
505,0.27102046542697483
506,0.4649035135904948
507,0.6808450486924913
508,0.9315056271023221
509,1.2065119213528104
510,1.3071457544962566
511,1.6957876417371962
512,2.1327633327907987
513,2.6106410556369357
514,3.1405083338419595
515,3.7061860826280384
516,4.310393333435059
517,4.943197038438585
518,5.603833728366428
519,6.286496586269802
520,6.986718707614475
521,7.690405315823025
522,8.388591872321236
523,9.064467748006185
524,9.709061516655815
525,10.305777655707466
526,10.8462217119005
527,11.327997843424479
528,11.743672688802084
529,12.100137074788412
530,12.4050415886773
531,12.663046518961588
532,12.881593704223633
533,13.075551986694336
534,13.247578938802084
535,13.400335311889648
536,13.531038496229383
537,13.643234041002062
538,13.733382754855686
539,13.799784978230795
540,14.302743275960287
541,14.036651187472874
542,13.711475796169704
543,13.358229531182182
544,12.976288265652126
545,12.586603164672852
546,12.19552887810601
547,11.827718946668837
548,11.503738827175564
549,11.235173543294271
550,11.007457309299046
551,10.816836886935764
552,10.64999368455675
553,10.518794589572483
554,10.423440933227539
555,10.358289082845053
556,10.311142603556315
557,10.273360146416557
558,10.245221455891928
559,10.20901362101237
560,10.157602098253038
561,10.082588195800781
562,9.97658305697971
563,9.814299477471245
564,9.609494739108616
565,9.362381829155815
566,9.08056894938151
567,8.7737332450019
568,8.43461142645942
569,8.068851894802517
570,7.361620267232259
571,6.507064501444499
572,5.6177658504909935
573,4.753438101874457
574,3.8943004608154297
575,3.0726305643717446
576,2.2845019234551325
577,1.5707376268174913
578,0.9669160842895508
579,0.48125743865966797
580,0.10662926567925347
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.059949027167426214
594,0.1626247829861111
595,0.2825249565972222
596,0.4232766893174913
597,0.580386585659451
598,0.7701269785563151
599,0.983270009358724
600,2.183136410183377
601,2.339440451727973
602,2.5015576680501304
603,2.6742198732164173
604,2.8318696551852756
605,2.9700851440429688
606,3.072596655951606
607,3.1386550267537436
608,3.1832218170166016
609,3.1974485185411243
610,3.1773228115505643
611,3.123621940612793
612,3.029748068915473
613,2.901560995313856
614,2.7463902367485895
615,2.576464547051324
616,2.4072032504611545
617,2.2439485126071506
618,2.110561794704861
619,2.0149861441718206
620,1.9567071066962347
621,1.9581800036960177
622,2.004086176554362
623,2.093539767795139
624,2.2161875830756292
625,2.376633220248752
626,2.564703623453776
627,2.770853042602539
628,2.999802165561252
629,3.2427665922376843
630,0.4346964094373915
631,0.5652994579739041
632,0.7362842559814453
633,0.9545156690809462
634,1.2318171395195856
635,1.5559683905707464
636,1.9325669606526692
637,2.353782123989529
638,2.8213702307807074
639,3.3317926194932728
640,3.871715863545736
641,4.431594742669
642,5.000215636359321
643,5.570573806762695
644,6.132849587334527
645,6.664331754048665
646,7.146561940511067
647,7.573920355902778
648,7.935747570461697
649,8.232424524095324
650,8.471938769022623
651,8.657261530558268
652,8.794723086886936
653,8.895799848768446
654,8.96493911743164
655,9.004859924316406
656,9.019885592990452
657,9.017107221815321
658,8.996125327216255
659,8.959284888373482
660,8.432685534159342
661,8.54390780131022
662,8.664365344577366
663,8.804855876498753
664,8.922403123643663
665,9.014749526977539
666,9.055711958143446
667,9.031149546305338
668,8.940214580959744
669,8.766141997443306
670,8.477705849541557
671,8.075950410630968
672,7.548420694139269
673,6.934435632493761
674,6.248355441623264
675,5.5127991570366754
676,4.7385915120442705
677,3.9462153116861978
678,3.1777577930026584
679,2.452015346950955
680,1.7934015062120225
681,1.2248341242472331
682,0.7513247595893012
683,0.35085572136773
684,0.026257832845052082
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.12415038214789496
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.10340796576605903
701,0.41117774115668404
702,0.7978736029730903
703,1.2647814220852323
704,1.7987595664130316
705,2.3858430650499134
706,3.0139695273505316
707,3.6662318971421985
708,4.332900577121311
709,5.003095202975803
710,5.671696133083767
711,6.350693172878689
712,7.022955682542589
713,7.696595191955566
714,8.351285722520617
715,8.98749033610026
716,9.596565034654406
717,10.171686808268229
718,10.72109858194987
719,11.24142222934299
720,10.317065980699327
721,10.797161526150173
722,11.242571936713325
723,11.657791137695312
724,12.035594516330296
725,12.37793074713813
726,12.680724461873373
727,12.937477959526909
728,13.154243893093533
729,13.332013024224175
730,13.461363050672743
731,13.545637130737305
732,13.583925035264757
733,13.592567443847656
734,13.58099619547526
735,13.550747765435112
736,13.49766625298394
737,13.427239523993599
738,13.342469533284506
739,13.238103654649523
740,13.114932378133139
741,12.9588074154324
742,12.773335774739584
743,12.540679507785374
744,12.272316614786783
745,11.968130535549587
746,11.636638641357422
747,11.288549635145399
748,10.918663872612846
749,10.531611972384983
750,9.64490466647678
751,9.639300240410698
752,9.669425752427843
753,9.754055870903862
754,9.84224001566569
755,9.943041271633572
756,10.03841929965549
757,10.13076146443685
758,10.225200653076172
759,10.305177900526258
760,10.317630767822266
761,10.23440678914388
762,9.998789893256294
763,9.61822403801812
764,9.08069822523329
765,8.40160051981608
766,7.581808831956652
767,6.645490328470866
768,5.6483703189426
769,4.617044130961101
770,3.594436115688748
771,2.6288043128119574
772,1.7621564865112305
773,0.9918419520060221
774,0.35071690877278644
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.05206425984700521
787,0.22265116373697916
788,0.4155911339653863
789,0.6104225582546658
790,0.7984781265258789
791,0.9814124637179904
792,1.149481667412652
793,1.3149065441555448
794,1.477919684516059
795,1.6438590155707464
796,1.8148597081502278
797,1.9804090923733182
798,2.1492046780056424
799,2.317055066426595
800,2.472046216328939
801,2.6373169157240124
802,2.78929869333903
803,2.9270505905151367
804,3.0400980843438044
805,3.1420543458726673
806,3.2324822743733725
807,3.3137136035495334
808,3.403935432434082
809,3.504899342854818
810,6.168047587076823
811,6.670726140340169
812,7.2004307640923395
813,7.731978098551433
814,8.267990218268501
815,8.790737787882486
816,9.296574062771267
817,9.777137968275282
818,10.23006863064236
819,10.653597513834635
820,11.061854892306858
821,11.458247502644857
822,11.860997941758898
823,12.27696312798394
824,12.7122253841824
825,13.171070946587456
826,13.65669780307346
827,14.163657294379341
828,14.677595562405056
829,15.197340647379557
830,15.715013080173069
831,16.218749152289497
832,16.69589572482639
833,17.144616444905598
834,17.551836437649197
835,17.91391160753038
836,18.222584194607204
837,18.481576707628037
838,18.69576136271159
839,18.870663113064236
840,19.436840481228298
841,19.45721944173177
842,19.4625981648763
843,19.452203114827473
844,19.42597919040256
845,19.38892364501953
846,19.334356519911026
847,19.278750949435764
848,19.222280714246963
849,19.17747073703342
850,19.135044945610893
851,19.090518951416016
852,19.045817057291668
853,19.011014302571613
854,18.987837897406685
855,18.98643069797092
856,19.01020685831706
857,19.0510008070204
858,19.102776845296223
859,19.163330925835503
860,19.231705135769314
861,19.29971483018663
862,19.364473554823135
863,19.402234819200302
864,19.423438178168404
865,19.428702460394966
866,19.419496324327255
867,19.405102199978298
868,19.378058115641277
869,19.342884487575954
870,19.625540839301216
871,19.635054270426433
872,19.630406697591145
873,19.608559078640408
874,19.571346706814236
875,19.524531894259983
876,19.4650395711263
877,19.409313201904297
878,19.357388814290363
879,19.319913652208115
880,19.28412119547526
881,19.241642422146267
882,19.19040256076389
883,19.137098524305557
884,19.08201641506619
885,19.036841922336155
886,19.006224738226997
887,18.98690965440538
888,18.975730472140842
889,18.974626329210068
890,18.98517608642578
891,18.999671936035156
892,19.018639458550346
893,19.021165635850693
894,19.01818169487847
895,19.009395175509983
896,18.994030422634548
897,18.978411356608074
898,18.953522576226128
899,18.92263624403212
900,12.406240039401585
901,12.337103949652779
902,12.30637338426378
903,12.303972244262695
904,12.308680216471354
905,12.312896516588
906,12.299910651312935
907,12.28138287862142
908,12.257302602132162
909,12.233738369411892
910,12.20458984375
911,12.180567847357857
912,12.167894575330946
913,12.19965828789605
914,12.283109029134115
915,12.427166832817925
916,12.624337938096788
917,12.85702281528049
918,13.107629352145725
919,13.357825809054905
920,13.59616067674425
921,13.81330066257053
922,13.998281690809462
923,14.127657148573133
924,14.206265343560112
925,14.236130184597439
926,14.223329755995008
927,14.179255167643229
928,14.107077916463217
929,14.017757839626736
930,13.320606019761827
931,13.158069186740452
932,13.033381568060982
933,12.965123918321398
934,12.938533359103733
935,12.961124844021267
936,13.018904791937935
937,13.131320741441515
938,13.300868140326607
939,13.530599806043837
940,13.787732654147678
941,14.046516418457031
942,14.26274193657769
943,14.414131376478407
944,14.47787814670139
945,14.463024139404297
946,14.372722837660048
947,14.21651734246148
948,14.03202904595269
949,13.84531339009603
950,13.686296674940321
951,13.589006000094944
952,13.577089309692383
953,13.653302722507053
954,13.8372802734375
955,14.137118657430014
956,14.544546339246962
957,15.040354198879665
958,15.59984631008572
959,16.191120147705078
960,14.774355358547634
961,14.783348507351345
962,14.812024434407553
963,14.862562815348307
964,14.91980234781901
965,14.985313415527344
966,15.042672687106663
967,15.106854968600803
968,15.176272922092014
969,15.25858243306478
970,15.341548919677734
971,15.420449574788412
972,15.484174092610678
973,15.541025797526041
974,15.589584774441189
975,15.640604231092665
976,15.694198608398438
977,15.743647681342232
978,15.796216328938803
979,15.85325453016493
980,15.919840070936415
981,16.00088119506836
982,16.09764840867784
983,16.192714903089737
984,16.298816468980576
985,16.420075098673504
986,16.558204227023655
987,16.715261671278213
988,16.880871454874676
989,17.04751756456163
990,19.247360229492188
991,19.27541944715712
992,19.28453869289822
993,19.27402072482639
994,19.246512518988716
995,19.206998613145615
996,19.149343702528213
997,19.08833185831706
998,19.021373324924046
999,18.959984249538845
1000,18.893877665201824
1001,18.820870717366535
1002,18.74613020155165
1003,18.682725694444443
1004,18.635730743408203
1005,18.616133795844185
1006,18.62654791937934
1007,18.65955988566081
1008,18.707737392849392
1009,18.767693837483723
1010,18.83633083767361
1011,18.900587293836807
1012,18.954792022705078
1013,18.97223578559028
1014,18.962230682373047
1015,18.924651675754124
1016,18.863949245876736
1017,18.79246605767144
1018,18.704844580756294
1019,18.608180152045357
1020,19.470655653211807
1021,19.477252960205078
1022,19.469663831922745
1023,19.44495095147027
1024,19.404432508680557
1025,19.353514777289497
1026,19.28866916232639
1027,19.226438734266495
1028,19.167039659288193
1029,19.12147945827908
1030,19.07748752170139
1031,19.027671813964844
1032,18.970781962076824
1033,18.91470167371962
1034,18.860240512424046
1035,18.81888919406467
1036,18.79497740003798
1037,18.784408569335938
1038,18.783209058973526
1039,18.792254130045574
1040,18.81246354844835
1041,18.83584764268663
1042,18.862084282769096
1043,18.86966281467014
1044,18.8692749871148
1045,18.86066224839952
1046,18.8434812757704
1047,18.82457733154297
1048,18.79542456732856
1049,18.75979741414388
1050,24.71427281697591
1051,24.788059658474392
1052,24.85902150472005
1053,24.918089972601997
1054,24.976001315646702
1055,25.0421142578125
1056,25.117168426513672
1057,25.211056603325737
1058,25.320279863145615
1059,25.454892052544487
1060,25.61206817626953
1061,25.779217614067925
1062,25.954886542426216
1063,26.12903594970703
1064,26.288589901394314
1065,26.44198735555013
1066,26.588558620876736
1067,26.727528042263454
1068,26.84973398844401
1069,26.963475545247395
1070,27.071393330891926
1071,27.15674082438151
1072,27.23456488715278
1073,27.296148935953777
1074,27.354325188530815
1075,27.40836461385091
1076,27.452492184109158
1077,27.49047597249349
1078,27.50887129041884
1079,27.50845167371962
1080,27.007870144314236
1081,27.137292226155598
1082,27.240990532769096
1083,27.31183369954427
1084,27.362278832329643
1085,27.40594228108724
1086,27.443716261121963
1087,27.487244076199
1088,27.534143659803604
1089,27.598766750759548
1090,27.683158450656467
1091,27.778282165527344
1092,27.891688876681858
1093,28.01765865749783
1094,28.146542443169487
1095,28.28756120469835
1096,28.440928988986546
1097,28.599317338731552
1098,28.746346367730034
1099,28.884241316053604
1100,29.008848402235245
1101,29.097891913519966
1102,29.16128158569336
1103,29.184447394476997
1104,29.180355072021484
1105,29.14892620510525
1106,29.08771726820204
1107,29.007551405164932
1108,28.899336920844185
1109,28.770313262939453
1110,32.18947728474935
1111,32.468763987223305
1112,32.70297368367513
1113,32.88909912109375
1114,33.03389655219184
1115,33.15739101833768
1116,33.25514475504557
1117,33.32681655883789
1118,33.358679877387154
1119,33.35930082533095
1120,33.31427468193902
1121,33.20521672566732
1122,33.036301930745445
1123,32.80337227715386
1124,32.50049591064453
1125,32.14359495374892
1126,31.739107767740887
1127,31.29143820868598
1128,30.799357096354168
1129,30.281732347276474
1130,29.751500023735893
1131,29.194005330403645
1132,28.63901138305664
1133,28.067156473795574
1134,27.505580054389107
1135,26.951045989990234
1136,26.410492791069878
1137,25.896903143988716
1138,25.39704852634006
1139,24.916566212972004
1140,22.62931399875217
1141,22.075023651123047
1142,21.47136052449544
1143,20.835389031304253
1144,20.099224514431423
1145,19.274202982584637
1146,18.318727281358505
1147,17.245604197184246
1148,16.06631596883138
1149,14.798234303792318
1150,13.446870379977756
1151,12.053794860839844
1152,10.64239501953125
1153,9.282739427354601
1154,7.989980909559462
1155,6.803597344292535
1156,5.728620953030056
1157,4.751633538140191
1158,3.885539902581109
1159,3.112439579433865
1160,2.4291170967949762
1161,1.8465900421142578
1162,1.3491190804375544
1163,0.8954970041910807
1164,0.48911889394124347
1165,0.12164751688639323
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.11236296759711371
1183,0.31138843960232204
1184,0.5129612816704644
1185,0.716846783955892
1186,0.9220695495605469
1187,1.1166699727376301
1188,1.311544312371148
1189,1.5047253502739801
1190,1.6890610588921442
1191,1.891021728515625
1192,2.086035410563151
1193,2.2743940353393555
1194,2.4454413519965277
1195,2.615807851155599
1196,2.787096765306261
1197,2.962860001458062
1198,3.1614308887057834
1199,3.382216559516059
1200,4.190133942498101
1201,4.004952642652723
1202,3.773411644829644
1203,3.516073226928711
1204,3.2213052113850913
1205,2.8947348064846463
1206,2.536575529310438
1207,2.1626959906684027
1208,1.8031093809339735
1209,1.4665418201022677
1210,1.150072415669759
1211,0.8563105265299479
1212,0.5781433317396376
1213,0.31127823723687065
1214,0.05507998996310764
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.06926748487684461
1226,0.38953569200303817
1227,0.7300451066758897
1228,1.0918845070732965
1229,1.4625464545355902
1230,1.8837706247965496
1231,2.351250648498535
1232,2.8199328316582575
1233,3.290677070617676
1234,3.7648232777913413
1235,4.230233828226726
1236,4.690189891391331
1237,5.135632620917426
1238,5.575423770480686
1239,6.015729904174805
1240,6.447968482971191
1241,6.870055198669434
1242,7.275298966301812
1243,7.662645975748698
1244,8.030815124511719
1245,8.362178802490234
1246,8.643389807807075
1247,8.874419000413683
1248,9.047959645589193
1249,9.161232842339409
1250,9.223398632473415
1251,9.231853485107422
1252,9.200028313530815
1253,9.134665595160591
1254,9.04714584350586
1255,8.938223520914713
1256,8.812911775377062
1257,8.677733739217123
1258,8.526367611355251
1259,8.359310891893175
1260,9.869695239596897
1261,9.589454862806532
1262,9.287789662679037
1263,8.97377438015408
1264,8.59825505150689
1265,8.165388107299805
1266,7.652214898003472
1267,7.070017390780979
1268,6.437753041585286
1269,5.7567458682590065
1270,5.0334421793619795
1271,4.289370642768012
1272,3.526304562886556
1273,2.7892303466796875
1274,2.093059221903483
1275,1.4646954006618924
1276,0.9123886956108941
1277,0.43566809760199654
1278,0.059070587158203125
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.030075709025065105
1289,0.20555496215820312
1290,0.0
1291,0.0
1292,0.015162361992730035
1293,0.11674457126193577
1294,0.2706750233968099
1295,0.46350426144070095
1296,0.6967936621771919
1297,0.9674639172024198
1298,1.280782487657335
1299,1.6336917877197266
1300,2.0201778411865234
1301,2.437062793307834
1302,2.8899542490641275
1303,3.370999230278863
1304,3.8744391335381403
1305,4.387612342834473
1306,4.906892776489258
1307,5.426819589402941
1308,5.944193734063043
1309,6.463276545206706
1310,6.98628478580051
1311,7.5211980607774525
1312,8.053310182359484
1313,8.589418199327257
1314,9.11042849222819
1315,9.615241156684029
1316,10.0967099931505
1317,10.553110970391167
1318,10.989445580376518
1319,11.404035356309679
1320,12.557977040608725
1321,12.86108652750651
1322,13.10397466023763
1323,13.299597634209526
1324,13.440195719401041
1325,13.535588582356771
1326,13.586750030517578
1327,13.599849277072483
1328,13.59026379055447
1329,13.564638561672634
1330,13.50839720831977
1331,13.418716854519314
1332,13.287009133232964
1333,13.126983642578125
1334,12.946281433105469
1335,12.747906578911675
1336,12.5319152408176
1337,12.30518552992079
1338,12.078160179985893
1339,11.846593221028646
1340,11.614482667711046
1341,11.37484868367513
1342,11.131386227077908
1343,10.862859090169271
1344,10.583036210801867
1345,10.29023806254069
1346,9.988079071044922
1347,9.681359397040474
1348,9.359105428059896
1349,9.022349251641167
1350,9.875948164198133
1351,10.057920879787869
1352,10.179101096259224
1353,10.245123969184029
1354,10.195148256089952
1355,10.035114288330078
1356,9.738827811347115
1357,9.314610163370768
1358,8.77473513285319
1359,8.122748268975151
1360,7.351143625047472
1361,6.491513252258301
1362,5.563853581746419
1363,4.644896189371745
1364,3.769091500176324
1365,2.9799026913113065
1366,2.288784450954861
1367,1.6945664087931316
1368,1.2208127975463867
1369,0.8493810229831271
1370,0.571443239847819
1371,0.3887515597873264
1372,0.2724742889404297
1373,0.17577701144748265
1374,0.0878143310546875
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.8311197492811415
1381,0.8439408408270942
1382,0.8972936206393771
1383,1.0014316770765517
1384,1.1304457982381184
1385,1.2807454003228083
1386,1.432186762491862
1387,1.582492192586263
1388,1.740574836730957
1389,1.8883583280775282
1390,2.0160388946533203
1391,2.1222119861178927
1392,2.195463710361057
1393,2.243655522664388
1394,2.2691557142469616
1395,2.2800360785590277
1396,2.2842809889051647
1397,2.2789414723714194
1398,2.281897332933214
1399,2.29674498240153
1400,2.3180908626980252
1401,2.370997005038791
1402,2.4364121754964194
1403,2.5135135650634766
1404,2.593208418952094
1405,2.686630884806315
1406,2.790113025241428
1407,2.901590665181478
1408,3.0332242117987738
1409,3.1816477245754666
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.2232996622721354
1423,0.5768156051635742
1424,0.99292967054579
1425,1.45977603064643
1426,1.9712914360894098
1427,2.5187751981947155
1428,3.0913914574517145
1429,3.681913481818305
1430,4.283100234137641
1431,4.895364973280165
1432,5.4965835147433815
1433,6.0922961764865455
1434,6.659734514024523
1435,7.195800145467122
1436,7.692377302381727
1437,8.147085507710775
1438,8.568673663669163
1439,8.958952162000868
1440,8.86934863196479
1441,9.091607199774849
1442,9.274175431993273
1443,9.435573154025608
1444,9.564994176228842
1445,9.668188095092773
1446,9.741826587253147
1447,9.781787660386827
1448,9.802832073635525
1449,9.806747436523438
1450,9.77386474609375
1451,9.700370364718967
1452,9.573665195041233
1453,9.402762518988716
1454,9.191433588663736
1455,8.933625751071506
1456,8.62658076816135
1457,8.276231553819445
1458,7.892221874660915
1459,7.475324206882053
1460,7.03455130259196
1461,6.5742980109320746
1462,6.104741626315647
1463,5.6167533662584095
1464,5.127147568596734
1465,4.639445410834418
1466,4.161368476019965
1467,3.7005080117119684
1468,3.251103825039334
1469,2.8159268697102866
1470,0.978687604268392
1471,0.6592252519395616
1472,0.385384029812283
1473,0.17414093017578125
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.11836793687608507
1486,0.2858734130859375
1487,0.45895841386583114
1488,0.6451643837822808
1489,0.8352650536431206
1490,1.0144212510850694
1491,1.2086926566229925
1492,1.3928519354926214
1493,1.5699058108859592
1494,1.7312383651733398
1495,1.8905374738905165
1496,2.045139206780328
1497,2.193693584865994
1498,2.3532279332478843
1499,2.522051599290636
1500,5.0991800096299915
1501,5.583460066053602
1502,6.090879970126682
1503,6.6111501057942705
1504,7.148248884412977
1505,7.6911438835991754
