GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:22.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:23.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:24.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:25.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:26.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:27.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:28.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:29.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:30.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:31.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:32.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:33.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:34.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:35.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:36.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:37.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:38.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:39.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:40.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:41.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:42.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:43.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:44.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:45.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:46.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:47.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:48.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:49.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:50.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:51.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:52.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:53.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:54.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:55.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:56.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:57.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:58.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:21:59.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:00.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:01.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:02.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:03.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:04.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:05.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:06.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:07.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:08.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:09.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:10.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:11.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:12.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:13.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:14.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:15.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:16.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:17.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:18.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:19.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:20.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:21.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:22.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:23.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:24.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:25.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:26.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:27.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:28.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:29.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:30.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:31.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:32.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:33.310,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:34.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:35.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:36.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:37.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:38.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:39.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:40.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:41.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:42.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:43.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:44.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:45.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:46.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:47.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:48.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:49.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:50.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:51.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:52.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:53.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:54.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:55.312,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:56.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:57.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:58.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Tue Feb 02 19:10:17 GMT+09:00 2021,03-2월-2021 11:22:59.311,127.01370463706553,37.54588168580085,4.2799997,10.5,67.0,286.5,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Wed Feb 03 11:22:54 GMT+09:00 2021,03-2월-2021 11:23:00.311,127.01534346677363,37.54511055070907,0.26,37.0,58.0,0.0,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Wed Feb 03 11:22:54 GMT+09:00 2021,03-2월-2021 11:23:01.311,127.01534346677363,37.54511055070907,0.26,37.0,58.0,0.0,4.51666164,-2.54503632,-8.07564259,-0.00276017,
Wed Feb 03 11:22:56 GMT+09:00 2021,03-2월-2021 11:23:02.311,127.01549073681235,37.54517249297351,0.74,17.5,92.0,41.5,-5.3522377,-0.30526072,-8.20014095,0.01767862,
Wed Feb 03 11:22:57 GMT+09:00 2021,03-2월-2021 11:23:03.311,127.01546869240701,37.54520824179053,1.1899999,15.5,94.0,70.6,-4.25808764,0.02753332,-8.89565659,0.02433032,
Wed Feb 03 11:22:59 GMT+09:00 2021,03-2월-2021 11:23:04.311,127.01549090445042,37.54521825816482,1.61,12.5,94.0,117.9,-3.89297199,0.2753332,-8.04451752,-0.06956136,
Wed Feb 03 11:23:00 GMT+09:00 2021,03-2월-2021 11:23:05.311,127.0155157148838,37.54517748020589,2.37,11.0,89.0,123.6,-4.6818614,-0.23942018,-9.60314274,0.10832947,
Wed Feb 03 11:23:01 GMT+09:00 2021,03-2월-2021 11:23:06.311,127.0155418664217,37.54515405278653,5.0699997,10.0,87.0,144.4,-4.14556026,-1.8650831,-7.96790314,-0.04589069,
Wed Feb 03 11:23:02 GMT+09:00 2021,03-2월-2021 11:23:07.311,127.01559727080166,37.54513611551374,5.7999997,9.0,83.0,139.4,-5.17985535,-1.37546885,-7.85776997,-0.01143497,
Wed Feb 03 11:23:03 GMT+09:00 2021,03-2월-2021 11:23:08.312,127.01568603515625,37.545107449404895,7.5699997,8.0,82.0,121.3,-3.78164148,-2.35230327,-7.70094967,-0.07417053,
Wed Feb 03 11:23:04 GMT+09:00 2021,03-2월-2021 11:23:09.312,127.01577739790082,37.545089847408235,7.99,8.0,79.0,103.2,-5.30794525,-3.28484464,-8.93875217,0.13037187,
Wed Feb 03 11:23:05 GMT+09:00 2021,03-2월-2021 11:23:10.312,127.01588602736592,37.54506771918386,8.9,8.5,77.0,96.4,-5.88015938,-2.64679003,-10.02332497,0.23392588,
Wed Feb 03 11:23:06 GMT+09:00 2021,03-2월-2021 11:23:11.312,127.01598501764238,37.545062229037285,9.4,8.0,75.0,87.1,-4.51426744,-1.11569798,-8.39048004,-0.00313151,
Wed Feb 03 11:23:07 GMT+09:00 2021,03-2월-2021 11:23:12.312,127.01610806398094,37.545083058066666,8.87,7.5,76.0,82.2,-2.01831198,0.1388637,-4.54060364,-0.47428137,
Wed Feb 03 11:23:08 GMT+09:00 2021,03-2월-2021 11:23:13.312,127.01621057465672,37.54509889986366,9.22,6.5,77.0,80.7,-8.28154373,-1.65439332,-9.5253315,0.31665546,
Wed Feb 03 11:23:09 GMT+09:00 2021,03-2월-2021 11:23:14.312,127.01632222160697,37.54510619211942,9.58,6.5,75.0,80.8,-6.09563732,-1.60052383,-8.87530613,0.12861151,
Wed Feb 03 11:23:10 GMT+09:00 2021,03-2월-2021 11:23:15.311,127.01642255298793,37.54512178245932,9.03,6.5,75.0,81.8,-4.37181234,-1.44849205,-6.91684866,-0.13392013,
Wed Feb 03 11:23:11 GMT+09:00 2021,03-2월-2021 11:23:16.311,127.01652514748275,37.545133559033275,9.4,6.0,75.0,83.1,-4.9811368,-1.36708915,-7.63750362,-0.0411222,
Wed Feb 03 11:23:12 GMT+09:00 2021,03-2월-2021 11:23:17.311,127.01661952771246,37.54514080937952,9.7699995,5.5,74.0,81.3,-3.80678082,-0.89543146,-8.48744488,-0.02839482,
Wed Feb 03 11:23:13 GMT+09:00 2021,03-2월-2021 11:23:18.311,127.01673964038491,37.54515178967267,11.62,5.5,72.0,82.8,-4.70340919,-1.49158764,-6.31350994,-0.164186,
Wed Feb 03 11:23:14 GMT+09:00 2021,03-2월-2021 11:23:19.311,127.01687433756888,37.545160884037614,13.28,5.0,70.0,83.3,-5.38575649,-3.78283858,-9.45829391,0.19360012,
Wed Feb 03 11:23:15 GMT+09:00 2021,03-2월-2021 11:23:20.311,127.0170184224844,37.545165326446295,12.48,4.5,71.0,86.7,-4.24731398,-4.95599747,-8.26717854,0.0927183,
Wed Feb 03 11:23:16 GMT+09:00 2021,03-2월-2021 11:23:21.311,127.0171307399869,37.54518762230873,9.95,4.5,70.0,75.3,-4.10246468,-3.04063606,-7.72728586,-0.03685045,
Wed Feb 03 11:23:17 GMT+09:00 2021,03-2월-2021 11:23:22.311,127.01721933670342,37.54522626288235,8.97,4.5,73.0,52.4,-3.89656329,-1.33955586,-7.25203705,-0.13076127,
Wed Feb 03 11:23:18 GMT+09:00 2021,03-2월-2021 11:23:23.311,127.01728764921427,37.54527839832008,7.85,4.5,73.0,42.6,-3.11365938,-0.15921441,-8.35336971,-0.07210892,
Wed Feb 03 11:23:19 GMT+09:00 2021,03-2월-2021 11:23:24.311,127.01734841801226,37.545331749133766,7.43,4.0,73.0,44.1,-5.08169317,-1.09055889,-8.58201599,0.0417462,
