GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),
Tue Feb 02 17:04:12 GMT+09:00 2021,02-2월-2021 17:04:15.577,127.04107699915767,37.5654539745301,0.0,3.5,43.0,0.0,2.60130024,-3.03465056,9.22366238,0.0564874,
Tue Feb 02 17:04:13 GMT+09:00 2021,02-2월-2021 17:04:16.577,127.04107699915767,37.5654539745301,0.0,3.5,43.0,0.0,2.82276392,-3.76967049,9.04050541,0.05810124,
Tue Feb 02 17:04:14 GMT+09:00 2021,02-2월-2021 17:04:17.577,127.04107699915767,37.5654539745301,0.0,3.5,43.0,0.0,2.82156682,-3.22498965,9.40322685,0.05700714,
Tue Feb 02 17:04:15 GMT+09:00 2021,02-2월-2021 17:04:18.577,127.04107699915767,37.5654539745301,0.0,3.5,43.0,0.0,2.77248549,-3.22618675,9.38167953,0.05616719,
Tue Feb 02 17:04:16 GMT+09:00 2021,02-2월-2021 17:04:19.577,127.04107699915767,37.5654539745301,0.0,3.5,43.0,0.0,2.7533319,-3.11844778,9.2212677,0.05565447,
Tue Feb 02 17:04:17 GMT+09:00 2021,02-2월-2021 17:04:20.577,127.04107699915767,37.5654539745301,0.0,4.0,43.0,0.0,2.82755232,-3.19745636,9.35294914,0.06699961,
Tue Feb 02 17:04:18 GMT+09:00 2021,02-2월-2021 17:04:21.577,127.04107699915767,37.5654539745301,0.0,4.0,43.0,0.0,2.7676971,-3.10527968,9.19732571,0.04797465,
Tue Feb 02 17:04:19 GMT+09:00 2021,02-2월-2021 17:04:22.577,127.04107699915767,37.5654539745301,0.0,4.0,43.0,0.0,2.7629087,-3.09330869,9.19373417,0.04713231,
Tue Feb 02 17:04:20 GMT+09:00 2021,02-2월-2021 17:04:23.577,127.04107699915767,37.5654539745301,0.0,4.0,43.0,0.0,2.56538701,-3.09211159,9.29189682,0.05093926,
Tue Feb 02 17:04:21 GMT+09:00 2021,02-2월-2021 17:04:24.577,127.04107699915767,37.5654539745301,0.0,3.5,43.0,0.0,2.77966809,-3.18907666,9.39365005,0.06918365,
Tue Feb 02 17:04:22 GMT+09:00 2021,02-2월-2021 17:04:25.577,127.04107699915767,37.5654539745301,0.0,4.0,43.0,0.0,2.79044199,-3.20942736,9.36252594,0.06723481,
Tue Feb 02 17:04:23 GMT+09:00 2021,02-2월-2021 17:04:26.576,127.04107699915767,37.5654539745301,0.0,4.0,43.0,0.0,2.77128839,-3.12682748,9.19493198,0.04853064,
Tue Feb 02 17:04:24 GMT+09:00 2021,02-2월-2021 17:04:27.576,127.04107699915767,37.5654539745301,0.0,3.5,43.0,0.0,2.58813214,-3.10168839,9.32661247,0.05507404,
Tue Feb 02 17:04:25 GMT+09:00 2021,02-2월-2021 17:04:28.576,127.04107699915767,37.5654539745301,0.0,3.5,43.0,0.0,2.64918423,-3.15675497,9.39604473,0.06487817,
Tue Feb 02 17:04:26 GMT+09:00 2021,02-2월-2021 17:04:29.576,127.04106107354164,37.565453136339784,0.03,3.5,44.0,89.9,2.7641058,-3.18428826,9.39843845,0.06905097,
Tue Feb 02 17:04:27 GMT+09:00 2021,02-2월-2021 17:04:30.576,127.04105612821877,37.56545405834913,0.11,3.5,44.0,89.9,2.7605145,-3.12802458,9.27872849,0.05605239,
Tue Feb 02 17:04:28 GMT+09:00 2021,02-2월-2021 17:04:31.576,127.04105369746685,37.56545527372509,0.099999994,3.5,44.0,89.9,2.55820441,-3.10408258,9.24401283,0.04664987,
Tue Feb 02 17:04:29 GMT+09:00 2021,02-2월-2021 17:04:32.576,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.66474652,-2.7413609,9.55047035,0.06764883,
Tue Feb 02 17:04:30 GMT+09:00 2021,02-2월-2021 17:04:33.576,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.52947402,-3.04781866,9.27034855,0.04662603,
Tue Feb 02 17:04:31 GMT+09:00 2021,02-2월-2021 17:04:34.576,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.71023631,-3.42610264,9.08958721,0.04701704,
Tue Feb 02 17:04:32 GMT+09:00 2021,02-2월-2021 17:04:35.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.56299281,-3.05739546,9.27513695,0.04823238,
Tue Feb 02 17:04:33 GMT+09:00 2021,02-2월-2021 17:04:36.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.65995812,-3.12084198,9.36252594,0.06091136,
Tue Feb 02 17:04:34 GMT+09:00 2021,02-2월-2021 17:04:37.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.7653029,-3.09330869,9.19253731,0.04708809,
Tue Feb 02 17:04:35 GMT+09:00 2021,02-2월-2021 17:04:38.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.63721323,-3.12802458,9.37569427,0.06176442,
Tue Feb 02 17:04:36 GMT+09:00 2021,02-2월-2021 17:04:39.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.71382761,-3.08971739,9.16261005,0.04276532,
Tue Feb 02 17:04:37 GMT+09:00 2021,02-2월-2021 17:04:40.576,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.79044199,-3.19147086,9.39843845,0.07000095,
Tue Feb 02 17:04:38 GMT+09:00 2021,02-2월-2021 17:04:41.578,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.7389667,-3.11844778,9.21288776,0.04903561,
Tue Feb 02 17:04:39 GMT+09:00 2021,02-2월-2021 17:04:42.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.77727389,-3.19506216,9.41400146,0.07119852,
Tue Feb 02 17:04:40 GMT+09:00 2021,02-2월-2021 17:04:43.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.60728574,-3.07176089,9.26077175,0.04848868,
Tue Feb 02 17:04:41 GMT+09:00 2021,02-2월-2021 17:04:44.576,127.04105336219072,37.56545523181558,0.0,4.0,44.0,0.0,2.77607679,-3.19506216,9.36611748,0.06671578,
Tue Feb 02 17:04:42 GMT+09:00 2021,02-2월-2021 17:04:45.576,127.04105336219072,37.56545523181558,0.0,4.0,44.0,0.0,2.56538701,-3.05859256,9.20091724,0.04138631,
Tue Feb 02 17:04:43 GMT+09:00 2021,02-2월-2021 17:04:46.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.69826531,-3.17471147,9.38766479,0.06596416,
Tue Feb 02 17:04:44 GMT+09:00 2021,02-2월-2021 17:04:47.577,127.04105336219072,37.56545523181558,0.0,4.0,44.0,0.0,2.64439583,-3.09689999,9.17577839,0.0423283,
Tue Feb 02 17:04:45 GMT+09:00 2021,02-2월-2021 17:04:48.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.7665,-3.18309116,9.41160679,0.07030362,
Tue Feb 02 17:04:46 GMT+09:00 2021,02-2월-2021 17:04:49.576,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.64200163,-3.09570289,9.17577839,0.04222637,
Tue Feb 02 17:04:47 GMT+09:00 2021,02-2월-2021 17:04:50.576,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.7509377,-3.15316367,9.32661247,0.06103045,
Tue Feb 02 17:04:48 GMT+09:00 2021,02-2월-2021 17:04:51.577,127.04105336219072,37.56545523181558,0.0,4.0,44.0,0.0,2.78565359,-3.18428826,9.38407326,0.06830746,
Tue Feb 02 17:04:49 GMT+09:00 2021,02-2월-2021 17:04:52.576,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.69108272,-3.11246228,9.18296051,0.04475015,
Tue Feb 02 17:04:50 GMT+09:00 2021,02-2월-2021 17:04:53.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.7437551,-3.14957237,9.42118359,0.06952626,
Tue Feb 02 17:04:51 GMT+09:00 2021,02-2월-2021 17:04:54.577,127.04105336219072,37.56545523181558,0.0,4.0,44.0,0.0,2.57975245,-3.09570289,9.34576607,0.05646342,
Tue Feb 02 17:04:52 GMT+09:00 2021,02-2월-2021 17:04:55.577,127.04105336219072,37.56545523181558,0.0,3.5,44.0,0.0,2.77727389,-2.7688942,9.35175228,0.05271798,
Tue Feb 02 17:04:53 GMT+09:00 2021,02-2월-2021 17:04:56.577,127.04105336219072,37.56545523181558,0.0,4.0,44.0,0.0,2.68150592,-1.13724577,10.00417137,0.08113664,
Tue Feb 02 17:04:54 GMT+09:00 2021,02-2월-2021 17:04:57.577,127.0410633366555,37.56545334588736,0.71999997,3.5,45.0,103.4,2.61327124,-2.26252055,9.21767616,0.02251452,
Tue Feb 02 17:04:55 GMT+09:00 2021,02-2월-2021 17:04:58.576,127.04107859171927,37.56544995121658,0.89,3.5,45.0,107.0,2.49715233,-1.70586872,9.68215179,0.05299205,
Tue Feb 02 17:04:56 GMT+09:00 2021,02-2월-2021 17:04:59.576,127.0411045756191,37.565446053631604,3.09,3.5,45.0,104.1,2.7449522,-1.38624275,9.74799252,0.06095058,
Tue Feb 02 17:04:57 GMT+09:00 2021,02-2월-2021 17:05:00.576,127.04115000553429,37.56543930619955,3.98,4.0,45.0,103.5,2.92332029,-2.40018725,9.67975712,0.07837981,
Tue Feb 02 17:04:58 GMT+09:00 2021,02-2월-2021 17:05:01.577,127.04120557755232,37.565429457463324,5.0099998,3.5,45.0,102.5,2.69467402,-2.35110617,9.01895809,0.00800008,
Tue Feb 02 17:04:59 GMT+09:00 2021,02-2월-2021 17:05:02.577,127.04127154313028,37.56541931536049,5.91,3.5,44.0,104.2,2.7521348,-2.07457566,9.57441235,0.05629128,
Tue Feb 02 17:05:00 GMT+09:00 2021,02-2월-2021 17:05:03.577,127.0413432084024,37.56540619768202,6.43,4.0,44.0,103.2,3.18907666,-2.28167415,9.72524738,0.08791155,
Tue Feb 02 17:05:01 GMT+09:00 2021,02-2월-2021 17:05:04.577,127.04142702743411,37.565393038094044,7.68,4.0,44.0,103.4,2.66474652,-4.47596025,8.95790577,0.07530898,
Tue Feb 02 17:05:02 GMT+09:00 2021,02-2월-2021 17:05:05.577,127.04151654615998,37.565379668958485,8.49,4.0,44.0,100.6,2.72699571,-3.7265749,8.89206505,0.04036742,
Tue Feb 02 17:05:03 GMT+09:00 2021,02-2월-2021 17:05:06.576,127.04159977845848,37.56536659318954,6.8399997,4.0,44.0,100.6,3.00831437,-4.09049368,9.1422596,0.08502203,
Tue Feb 02 17:05:04 GMT+09:00 2021,02-2월-2021 17:05:07.576,127.04167756251991,37.56535552907735,5.85,4.5,44.0,100.9,1.9165585,-2.00274968,9.85453415,0.0625264,
Tue Feb 02 17:05:05 GMT+09:00 2021,02-2월-2021 17:05:08.576,127.04174319282174,37.56534563843161,5.45,4.0,44.0,98.5,2.59411764,-2.9149406,9.30745888,0.04777974,
Tue Feb 02 17:05:06 GMT+09:00 2021,02-2월-2021 17:05:09.576,127.04181209206581,37.565342327579856,6.3799996,4.5,44.0,90.8,1.56341374,-2.12844539,9.7958765,0.0532127,
Tue Feb 02 17:05:07 GMT+09:00 2021,02-2월-2021 17:05:10.577,127.04189155250788,37.56535146385431,7.0299997,4.0,45.0,83.7,0.32441434,-2.9029696,10.01733971,0.08266336,
Tue Feb 02 17:05:08 GMT+09:00 2021,02-2월-2021 17:05:11.578,127.04197092913091,37.56538029760122,7.7999997,4.5,45.0,73.9,1.30603707,-2.40736985,10.29027843,0.10447603,
Tue Feb 02 17:05:09 GMT+09:00 2021,02-2월-2021 17:05:12.576,127.04205642454326,37.5654169684276,8.87,4.0,45.0,60.9,2.97599268,-2.23738146,9.57680702,0.0664106,
Tue Feb 02 17:05:10 GMT+09:00 2021,02-2월-2021 17:05:13.576,127.04213446006179,37.56547773722559,9.91,4.0,44.0,50.9,2.71861601,-2.48159003,9.35773754,0.04404229,
Tue Feb 02 17:05:11 GMT+09:00 2021,02-2월-2021 17:05:14.577,127.04223160631955,37.56554416380823,10.79,4.0,44.0,50.8,2.67192912,-2.42412925,9.43554878,0.04873914,
Tue Feb 02 17:05:12 GMT+09:00 2021,02-2월-2021 17:05:15.576,127.0423324406147,37.56561939138919,11.5199995,3.5,44.0,51.9,2.53545952,-2.60608864,9.72405052,0.07726604,
Tue Feb 02 17:05:13 GMT+09:00 2021,02-2월-2021 17:05:16.576,127.04243905842304,37.565689883194864,12.11,3.5,44.0,52.4,2.77847099,-2.86705661,9.19253731,0.04062158,
Tue Feb 02 17:05:14 GMT+09:00 2021,02-2월-2021 17:05:17.576,127.04255238175392,37.56576154846698,12.469999,3.5,44.0,52.7,2.45645094,-3.17231727,9.08120728,0.0310331,
Tue Feb 02 17:05:15 GMT+09:00 2021,02-2월-2021 17:05:18.577,127.04266830347478,37.56583220791072,12.349999,3.5,44.0,51.1,3.00113177,-3.14238977,9.12669659,0.04940909,
Tue Feb 02 17:05:16 GMT+09:00 2021,02-2월-2021 17:05:19.576,127.04277869313955,37.565899305045605,11.82,3.5,44.0,51.0,2.22660756,-3.13999557,9.50019264,0.06389445,
Tue Feb 02 17:05:17 GMT+09:00 2021,02-2월-2021 17:05:20.576,127.04288749024272,37.56596514489502,12.09,3.5,44.0,51.6,2.67073202,-3.36983895,8.98783302,0.0346393,
Tue Feb 02 17:05:18 GMT+09:00 2021,02-2월-2021 17:05:21.576,127.04299938865006,37.566030314192176,12.09,3.5,44.0,52.9,2.47321033,-2.27568865,9.74080944,0.06938881,
Tue Feb 02 17:05:19 GMT+09:00 2021,02-2월-2021 17:05:22.576,127.04311346635222,37.56609636358917,12.15,3.5,45.0,53.0,2.8921957,-2.95085359,9.0692358,0.03491336,
Tue Feb 02 17:05:20 GMT+09:00 2021,02-2월-2021 17:05:23.576,127.04322586767375,37.56616496946663,12.679999,4.0,45.0,52.4,2.754529,-3.44884753,9.00219822,0.04102272,
Tue Feb 02 17:05:21 GMT+09:00 2021,02-2월-2021 17:05:24.576,127.04334354959428,37.5662346649915,12.63,4.0,44.0,52.6,2.40138435,-3.51109672,8.93516064,0.02777022,
Tue Feb 02 17:05:22 GMT+09:00 2021,02-2월-2021 17:05:25.577,127.04345528036356,37.56630352232605,11.98,4.0,43.0,51.8,2.20745397,-3.46800113,9.01656342,0.02914327,
Tue Feb 02 17:05:23 GMT+09:00 2021,02-2월-2021 17:05:26.577,127.0435616467148,37.56637082900852,11.19,4.0,42.0,51.7,2.35230327,-3.41413164,9.10993767,0.03928798,
Tue Feb 02 17:05:24 GMT+09:00 2021,02-2월-2021 17:05:27.577,127.04366340301931,37.56643109489232,10.99,4.0,42.0,51.9,2.35709167,-3.96360087,9.12071133,0.06081897,
Tue Feb 02 17:05:25 GMT+09:00 2021,02-2월-2021 17:05:28.577,127.04375929199159,37.566494001075625,10.4,4.0,42.0,50.8,2.85149431,-5.25287867,8.88488293,0.11055654,
Tue Feb 02 17:05:26 GMT+09:00 2021,02-2월-2021 17:05:29.577,127.04384746961296,37.566550662741065,9.389999,4.0,41.0,53.2,3.21541286,-5.00148726,8.37850857,0.06628913,
Tue Feb 02 17:05:27 GMT+09:00 2021,02-2월-2021 17:05:30.576,127.0439141895622,37.56659420672804,6.56,4.0,41.0,53.2,3.01669407,-4.86262369,8.47667122,0.06154734,
Tue Feb 02 17:05:28 GMT+09:00 2021,02-2월-2021 17:05:31.576,127.04396079294384,37.56662144791335,4.47,4.5,41.0,56.6,2.7521348,-5.19422054,8.33780766,0.05892128,
Tue Feb 02 17:05:29 GMT+09:00 2021,02-2월-2021 17:05:32.577,127.04399088397622,37.566625722683966,2.0,4.5,41.0,61.7,2.68390012,-4.64116001,8.765172,0.06638223,
Tue Feb 02 17:05:30 GMT+09:00 2021,02-2월-2021 17:05:33.577,127.04400672577322,37.566622914746404,0.53,4.5,40.0,66.4,2.50792623,-3.11126518,9.01895809,0.02457052,
Tue Feb 02 17:05:31 GMT+09:00 2021,02-2월-2021 17:05:34.577,127.0440077316016,37.56661382038146,0.48999998,4.5,40.0,74.1,2.54264212,-3.04781866,9.41519833,0.06055361,
Tue Feb 02 17:05:32 GMT+09:00 2021,02-2월-2021 17:05:35.576,127.04400798305869,37.566613904200494,0.0,4.0,40.0,0.0,5.67306089,-2.48757553,7.94037008,0.04558569,
Tue Feb 02 17:05:33 GMT+09:00 2021,02-2월-2021 17:05:36.576,127.04400798305869,37.56661386229098,0.0,4.0,40.0,0.0,6.24647236,-2.69946241,8.43716717,0.12392765,
Tue Feb 02 17:05:34 GMT+09:00 2021,02-2월-2021 17:05:37.576,127.04400504939258,37.56660279817879,0.0,4.0,40.0,0.0,10.66377449,-4.10964727,9.70489693,0.54733926,
Tue Feb 02 17:05:35 GMT+09:00 2021,02-2월-2021 17:05:38.577,127.0440143533051,37.56659898441285,1.1,4.0,40.0,70.8,3.7241807,-1.46166015,9.31105042,0.052046,
Tue Feb 02 17:05:36 GMT+09:00 2021,02-2월-2021 17:05:39.576,127.04404008574784,37.56660112179816,3.3799999,4.5,40.0,73.3,4.29040956,-1.9393034,9.11711979,0.06498474,
Tue Feb 02 17:05:37 GMT+09:00 2021,02-2월-2021 17:05:40.576,127.04408434219658,37.566610467620194,4.69,5.0,40.0,79.9,3.14119267,-1.22104287,7.7236948,-0.12198365,
Tue Feb 02 17:05:38 GMT+09:00 2021,02-2월-2021 17:05:41.576,127.0441523194313,37.56661826279014,6.12,4.5,39.0,88.7,3.33632016,-2.10091209,9.59835434,0.07675463,
Tue Feb 02 17:05:39 GMT+09:00 2021,02-2월-2021 17:05:42.577,127.04423789866269,37.56661264691502,7.48,4.5,39.0,95.8,3.8546648,-3.16154337,8.66940403,0.03843099,
Tue Feb 02 17:05:40 GMT+09:00 2021,02-2월-2021 17:05:43.577,127.04432431608438,37.56659936159849,8.34,4.5,39.0,107.5,3.09570289,-3.33632016,8.34618759,-0.01193941,
Tue Feb 02 17:05:41 GMT+09:00 2021,02-2월-2021 17:05:44.577,127.04440805129707,37.56657497026026,8.13,4.0,39.0,116.9,3.19865346,-3.46081853,8.64905357,0.02303749,
Tue Feb 02 17:05:42 GMT+09:00 2021,02-2월-2021 17:05:45.577,127.0444858353585,37.5665420293808,7.79,4.0,38.0,122.3,2.7329812,-4.32871675,9.25837803,0.0974341,
Tue Feb 02 17:05:43 GMT+09:00 2021,02-2월-2021 17:05:46.577,127.04455548897386,37.56651294417679,6.39,4.0,38.0,128.5,2.46243644,-4.31076002,8.80707073,0.04957408,
Tue Feb 02 17:05:44 GMT+09:00 2021,02-2월-2021 17:05:47.576,127.04459806904197,37.56648553535342,5.08,4.0,38.0,130.9,2.69467402,-3.62003303,9.17697525,0.06146401,
Tue Feb 02 17:05:45 GMT+09:00 2021,02-2월-2021 17:05:48.577,127.04465531744063,37.56645582150668,4.42,4.0,39.0,129.2,2.60967994,-3.95522118,9.27034855,0.08028668,
Tue Feb 02 17:05:46 GMT+09:00 2021,02-2월-2021 17:05:49.577,127.04470116645098,37.56643453147262,4.06,4.0,39.0,125.0,2.30561614,-3.50151992,9.31224728,0.06002599,
Tue Feb 02 17:05:47 GMT+09:00 2021,02-2월-2021 17:05:50.577,127.04473176039755,37.5664046080783,3.12,3.5,38.0,124.8,2.23139596,-2.742558,9.0883894,0.01307756,
Tue Feb 02 17:05:48 GMT+09:00 2021,02-2월-2021 17:05:51.577,127.04476419836283,37.5663890177384,3.04,4.0,38.0,119.3,2.47201324,-4.97275686,8.23365974,0.03137308,
Tue Feb 02 17:05:49 GMT+09:00 2021,02-2월-2021 17:05:52.576,127.0447987318039,37.566374307498336,3.1899998,4.0,38.0,121.9,2.49236393,-4.55018044,8.78312874,0.05885214,
Tue Feb 02 17:05:50 GMT+09:00 2021,02-2월-2021 17:05:53.576,127.04482547007501,37.56636169273406,2.06,3.5,37.0,121.4,2.60728574,-4.63278008,8.76158142,0.0636701,
Tue Feb 02 17:05:51 GMT+09:00 2021,02-2월-2021 17:05:54.577,127.0448378752917,37.56635779514909,0.55,3.5,37.0,120.5,2.58094954,-3.25252295,9.36611748,0.06336409,
Tue Feb 02 17:05:52 GMT+09:00 2021,02-2월-2021 17:05:55.577,127.04483678564429,37.566357627511024,0.45,4.0,37.0,117.2,2.44687414,-3.06577539,9.25239277,0.04341632,
Tue Feb 02 17:05:53 GMT+09:00 2021,02-2월-2021 17:05:56.578,127.04483360052109,37.566354484297335,0.13,4.0,37.0,116.8,2.61087704,-3.10767388,9.22845078,0.04668576,
Tue Feb 02 17:05:54 GMT+09:00 2021,02-2월-2021 17:05:57.576,127.04483217559755,37.56635142490268,0.099999994,3.5,37.0,116.5,2.60967994,-3.11365938,9.30027676,0.0535478,
Tue Feb 02 17:05:55 GMT+09:00 2021,02-2월-2021 17:05:58.576,127.04483460634947,37.56635222118348,0.0,4.0,37.0,0.0,2.58334374,-3.12443328,9.3732996,0.06002623,
Tue Feb 02 17:05:56 GMT+09:00 2021,02-2월-2021 17:05:59.576,127.04483460634947,37.56635222118348,0.0,4.0,37.0,0.0,2.53426242,-3.17710567,9.47744751,0.07017797,
Tue Feb 02 17:05:57 GMT+09:00 2021,02-2월-2021 17:06:00.576,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.43849444,-3.12443328,9.37689114,0.05672675,
Tue Feb 02 17:05:58 GMT+09:00 2021,02-2월-2021 17:06:01.577,127.04483460634947,37.56635222118348,0.0,4.0,37.0,0.0,2.50553203,-3.08732319,9.18774891,0.03950888,
Tue Feb 02 17:05:59 GMT+09:00 2021,02-2월-2021 17:06:02.577,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.58094954,-3.07774639,9.18176365,0.04060096,
Tue Feb 02 17:06:00 GMT+09:00 2021,02-2월-2021 17:06:03.577,127.04483460634947,37.56635222118348,0.0,4.0,37.0,0.0,2.55581021,-3.14478397,9.40681839,0.06309384,
Tue Feb 02 17:06:01 GMT+09:00 2021,02-2월-2021 17:06:04.577,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.58932924,-2.8921957,9.62469101,0.07690603,
Tue Feb 02 17:06:02 GMT+09:00 2021,02-2월-2021 17:06:05.577,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.57256961,-3.31477237,9.41759205,0.0699721,
Tue Feb 02 17:06:03 GMT+09:00 2021,02-2월-2021 17:06:06.576,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.58813214,-3.01310277,9.34097767,0.05370158,
Tue Feb 02 17:06:04 GMT+09:00 2021,02-2월-2021 17:06:07.576,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.55940151,-3.09809709,9.39963627,0.06106085,
Tue Feb 02 17:06:05 GMT+09:00 2021,02-2월-2021 17:06:08.576,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.50194073,-3.07654929,9.18655205,0.03896719,
Tue Feb 02 17:06:06 GMT+09:00 2021,02-2월-2021 17:06:09.576,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.50553203,-3.08373189,9.23922443,0.04421443,
Tue Feb 02 17:06:07 GMT+09:00 2021,02-2월-2021 17:06:10.576,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.54623342,-2.77966809,9.35773754,0.04738575,
Tue Feb 02 17:06:08 GMT+09:00 2021,02-2월-2021 17:06:11.576,127.04483460634947,37.56635222118348,0.0,3.5,37.0,0.0,2.54743052,-1.09055889,9.94312,0.07119495,
Tue Feb 02 17:06:09 GMT+09:00 2021,02-2월-2021 17:06:12.577,127.04483946785331,37.56634786259383,0.68,3.5,37.0,120.0,2.51271462,-1.64481652,9.72045898,0.05608588,
Tue Feb 02 17:06:10 GMT+09:00 2021,02-2월-2021 17:06:13.577,127.04485891386867,37.56633742712438,2.6399999,3.5,37.0,122.0,2.42652345,-1.12647188,10.2028904,0.09420818,
Tue Feb 02 17:06:11 GMT+09:00 2021,02-2월-2021 17:06:14.577,127.044896800071,37.56631831638515,4.17,3.5,37.0,125.2,2.8886044,-2.24216986,10.26154804,0.12945968,
Tue Feb 02 17:06:12 GMT+09:00 2021,02-2월-2021 17:06:15.576,127.04494600184262,37.56628721952438,5.7799997,3.5,37.0,127.2,2.61207414,-2.02070618,9.77552509,0.07081324,
Tue Feb 02 17:06:13 GMT+09:00 2021,02-2월-2021 17:06:16.577,127.04500978812575,37.56625075824559,6.5699997,4.0,36.0,128.5,2.50433493,-2.07696986,10.15380955,0.0760665,
Tue Feb 02 17:06:14 GMT+09:00 2021,02-2월-2021 17:06:17.577,127.04507726244628,37.56621086038649,7.6099997,3.5,36.0,129.5,2.57975245,-2.00873518,10.00656605,0.09210688,
Tue Feb 02 17:06:15 GMT+09:00 2021,02-2월-2021 17:06:18.577,127.0451594889164,37.56616547238082,8.65,3.5,36.0,128.1,2.71622181,-2.742558,10.37527275,0.14744431,
Tue Feb 02 17:06:16 GMT+09:00 2021,02-2월-2021 17:06:19.577,127.04524280503392,37.566113295033574,9.75,4.0,36.0,128.0,2.0901382,-2.98556948,9.7611599,0.08947808,
Tue Feb 02 17:06:17 GMT+09:00 2021,02-2월-2021 17:06:20.577,127.04533400014043,37.56605160422623,10.33,3.5,36.0,127.0,2.15717578,-3.25491714,9.05606747,0.02430695,
Tue Feb 02 17:06:18 GMT+09:00 2021,02-2월-2021 17:06:21.577,127.04542628489435,37.56599351763725,10.28,3.5,35.0,127.3,2.13443089,-3.17471147,9.03092861,0.01877213,
Tue Feb 02 17:06:19 GMT+09:00 2021,02-2월-2021 17:06:22.577,127.04552007839084,37.5659357663244,9.54,4.0,35.0,125.3,3.03105927,-1.9153614,8.93396378,0.05736204,
Tue Feb 02 17:06:20 GMT+09:00 2021,02-2월-2021 17:06:23.577,127.04561219550669,37.5658850139007,9.639999,4.0,35.0,122.9,2.48877263,-2.29364514,9.69053173,0.06381344,
Tue Feb 02 17:06:21 GMT+09:00 2021,02-2월-2021 17:06:24.577,127.04570624046028,37.56583199836314,10.67,4.0,35.0,127.4,2.22181916,-1.9177556,9.26436329,0.00963837,
Tue Feb 02 17:06:22 GMT+09:00 2021,02-2월-2021 17:06:25.577,127.04580464400351,37.56576951127499,11.219999,4.0,35.0,127.4,2.14759898,-3.19147086,9.00818348,0.07801956,
Tue Feb 02 17:06:23 GMT+09:00 2021,02-2월-2021 17:06:26.577,127.04590681940317,37.56570476107299,11.71,4.5,35.0,129.1,1.14442837,-1.83994401,5.52940893,-0.10729062,
Tue Feb 02 17:06:24 GMT+09:00 2021,02-2월-2021 17:06:27.577,127.04601368866861,37.56563879549503,12.0,4.0,34.0,127.0,2.23019886,-3.76009369,9.04649067,0.05514041,
Tue Feb 02 17:06:25 GMT+09:00 2021,02-2월-2021 17:06:28.576,127.04611670225859,37.56557802669704,11.55,4.0,34.0,125.0,2.33434677,-4.18626165,8.15824223,-0.01646632,
Tue Feb 02 17:06:26 GMT+09:00 2021,02-2월-2021 17:06:29.577,127.04622021876276,37.56551830563694,10.26,4.5,34.0,125.2,1.83994401,-1.58974993,5.76404047,-0.3432889,
Tue Feb 02 17:06:27 GMT+09:00 2021,02-2월-2021 17:06:30.577,127.04630797728896,37.565467678941786,9.04,4.5,34.0,123.1,1.88663089,-2.85508561,8.88488293,-0.01044589,
Tue Feb 02 17:06:28 GMT+09:00 2021,02-2월-2021 17:06:31.577,127.04639757983387,37.56542522460222,9.17,4.0,33.0,119.8,0.71586633,-2.40377855,10.27351952,0.09700662,
Tue Feb 02 17:06:29 GMT+09:00 2021,02-2월-2021 17:06:32.577,127.04649430699646,37.565391906537116,9.42,4.5,33.0,111.9,1.09055889,-2.58094954,10.42555141,0.11945826,
