1,37.56604574,127.040717,0.24
2,37.56604662,127.0407171,0
3,37.56604712,127.0407164,0
4,37.56604712,127.0407164,0
5,37.56604712,127.0407164,0
6,37.56604712,127.0407164,0
7,37.56604712,127.0407164,0
8,37.56603878,127.0407497,0.049999997
9,37.56603912,127.0407499,0
10,37.56603912,127.0407503,0
11,37.56603903,127.0407506,0
12,37.56603903,127.0407506,0
13,37.56603903,127.0407506,0
14,37.56603903,127.0407506,0
15,37.56603903,127.0407506,0
16,37.56603903,127.0407506,0
17,37.56603903,127.0407506,0
18,37.56603903,127.0407506,0
19,37.56603794,127.0407678,0.53999996
20,37.56603186,127.0407671,0.68
21,37.56602973,127.0407606,0.79999995
22,37.56602843,127.040757,0
23,37.56601762,127.0407462,1.16
24,37.56601217,127.0407345,1.16
25,37.56600291,127.0407292,1.1
26,37.56598736,127.0407251,1.1999999
27,37.56596925,127.0407123,1.09
28,37.56596649,127.0406978,1.06
29,37.56595999,127.0406846,0
30,37.56595999,127.0406846,0
31,37.56594524,127.0406556,1.78
32,37.56594201,127.0406338,1.9499999
33,37.56594369,127.0406126,1.99
34,37.56594088,127.0405924,1.9799999
35,37.56593803,127.0405637,3.1499999
36,37.56593619,127.0405241,3.1899998
37,37.56593748,127.0404802,4.0699997
38,37.56594582,127.0404278,4.58
39,37.56595337,127.0403717,4.9
40,37.56595798,127.0403131,4.69
41,37.56596724,127.0402613,4.18
42,37.56597789,127.0402168,3.3799999
43,37.56598711,127.0401792,2.49
44,37.5659913,127.0401463,2.56
45,37.56599046,127.0401163,2.81
46,37.565983,127.0400853,3.12
47,37.56597453,127.0400604,2.4099998
48,37.56596644,127.0400434,1.7199999
49,37.56595328,127.0400331,1.1899999
50,37.56594348,127.0400304,1.3199999
51,37.56592361,127.0400239,2.54
52,37.565904,127.040016,2.03
53,37.5658812,127.0400085,2.79
54,37.56585379,127.0400024,2.75
55,37.56582953,127.0399905,2.55
56,37.56580388,127.0399811,2.83
57,37.56578841,127.0399641,1.1999999
58,37.56577844,127.0399644,0.83
59,37.56577949,127.0399654,0.35
60,37.56578644,127.0399633,0.17
61,37.56578355,127.0399449,0.08
62,37.56578343,127.0399438,0
63,37.5657833,127.0399432,0
64,37.5657833,127.0399432,0
65,37.5657833,127.0399432,0
66,37.5657833,127.0399432,0
67,37.5657833,127.0399432,0
68,37.5657833,127.0399432,0
69,37.5657833,127.0399432,0
70,37.5657833,127.0399432,0
71,37.5657833,127.0399432,0
72,37.5657833,127.0399432,0
73,37.5657833,127.0399432,0
74,37.5657833,127.0399432,0
75,37.5657833,127.0399432,0
76,37.5657833,127.0399432,0
77,37.5657833,127.0399432,0
78,37.5657833,127.0399432,0
79,37.5657833,127.0399432,0
80,37.5657833,127.0399432,0
81,37.5657833,127.0399432,0
82,37.5657833,127.0399432,0
83,37.5657833,127.0399432,0
84,37.5657833,127.0399432,0
85,37.5657833,127.0399432,0
86,37.5657833,127.0399432,0
87,37.5657833,127.0399432,0
88,37.5657833,127.0399432,0
89,37.5657833,127.0399432,0
90,37.5657833,127.0399432,0
91,37.5657833,127.0399432,0
92,37.56578162,127.0399422,0.56
93,37.56577571,127.0399414,0.57
94,37.56576783,127.0399362,0.78
95,37.56575107,127.0399335,2.69
96,37.56571671,127.0399308,3.3999999
97,37.56568071,127.0399354,3.58
98,37.56565196,127.0399475,2.8999999
99,37.56563519,127.0399634,1.77
100,37.56563071,127.0399824,1.4399999
101,37.5656274,127.0400042,1.29
102,37.56562463,127.0400268,0.95
103,37.56562589,127.0400354,0.34
104,37.56562668,127.0400355,0.37
105,37.56562589,127.0400371,0
106,37.56562895,127.0400422,0.26
107,37.56563305,127.0400518,0.74
108,37.56563817,127.0400683,1.4699999
109,37.56564429,127.0400923,2.4299998
110,37.56564542,127.0401325,3.59
111,37.56564479,127.0401884,4.45
112,37.56563092,127.0402593,6.12
113,37.56561315,127.0403456,7.7
114,37.56559186,127.0404458,8.2
115,37.56557057,127.040553,8.83
116,37.56555602,127.0406544,8.96
117,37.56554408,127.0407627,8.599999
118,37.56553025,127.0408579,8.47
119,37.56551147,127.0409492,8.12
120,37.56550443,127.0410389,7.5299997
121,37.56549257,127.041113,6.5099998
122,37.56548176,127.0411767,5.37
123,37.56547086,127.0412313,3.9499998
124,37.56546437,127.0412696,3.06
125,37.56545829,127.0412978,2.1499999
126,37.56545766,127.0413129,0.96999997
127,37.565458,127.0413197,0.52
128,37.5654577,127.0413245,0.5
129,37.56546143,127.0413209,0.53
130,37.56546504,127.0413154,0.47
131,37.56546336,127.0413153,0
132,37.56546328,127.0413153,0
133,37.56546328,127.0413153,0
134,37.56546328,127.0413153,0
135,37.56546328,127.0413153,0
136,37.56546328,127.0413153,0
137,37.56546328,127.0413153,0
138,37.56546328,127.0413153,0
139,37.56546328,127.0413153,0
140,37.56546328,127.0413153,0
141,37.56546328,127.0413153,0
142,37.56546328,127.0413153,0
143,37.56546328,127.0413153,0
144,37.56546328,127.0413153,0
145,37.56546328,127.0413153,0
146,37.56546328,127.0413153,0
147,37.56546328,127.0413153,0
148,37.56546202,127.0413283,1.79
149,37.56545967,127.0413514,2.78
150,37.56545406,127.0413918,3.78
151,37.56544672,127.0414471,4.8199997
152,37.56543545,127.0415139,5.29
