time,Pbatt,q,der(q),Soc
30,0,0,0,1
31,3608.254473,0,68.00850231,1
32,350,68.00850231,6.536227204,0.999905544
33,350,74.54472952,6.536227204,0.999896466
34,350,81.08095672,6.536227204,0.999887388
35,350,87.61718393,6.536227204,0.999878309
36,350,94.15341113,6.536227204,0.999869231
37,350,100.6896383,6.536227204,0.999860153
38,350,107.2258655,6.536227204,0.999851075
39,350,113.7620927,6.536227204,0.999841997
40,350,120.2983199,6.536227204,0.999832919
41,350,126.8345471,6.536227204,0.999823841
42,350,133.3707744,6.536227204,0.999814763
43,350,139.9070016,6.536227204,0.999805685
44,350,146.4432288,6.536227204,0.999796607
45,350,152.979456,6.536227204,0.999787529
46,350,159.5156832,6.536227204,0.99977845
47,3673.48635,166.0519104,69.25096871,0.999769372
48,3865.016972,235.3028791,72.90175941,0.99967319
49,3749.984173,308.2046385,70.70861643,0.999571938
50,4210.958735,378.9132549,79.50612932,0.999473732
51,4714.39255,458.4193842,89.14107461,0.999363306
52,4978.91006,547.5604589,94.21495757,0.999239499
53,4447.143177,641.7754164,84.02279511,0.999108645
54,5354.384014,725.7982115,101.4307768,0.998991947
55,6645.645498,827.2289883,126.3693895,0.998851071
56,7833.274301,953.5983778,149.4780563,0.998675558
57,8860.738477,1103.076434,169.6057335,0.998467949
58,9581.95537,1272.682168,183.8105586,0.998232386
time,Pbatt,q,der(q),Soc
60,0,0,0,1
61,8592.164322,0,164.3321799,1
62,8064.692192,164.3321799,154.0003949,0.999771761
63,7168.305365,318.3325748,136.5187367,0.999557871
64,6350.344867,454.8513115,120.6491532,0.999368262
65,6015.803625,575.5004647,114.1810083,0.999200694
66,5367.763803,689.6814731,101.6882039,0.999042109
67,4932.629688,791.369677,93.326653,0.998900875
68,4624.612581,884.69633,87.42074006,0.998771255
69,4728.502199,972.1170701,89.41152166,0.998649837
70,4950.818802,1061.528592,93.6757456,0.998525655
71,5137.754532,1155.204337,97.26566048,0.99839555
72,5327.723493,1252.469998,100.9178891,0.998260458
73,5453.454667,1353.387887,103.3373802,0.998120295
74,5327.462099,1456.725267,100.9128609,0.99797677
75,4951.408495,1557.638128,93.68706385,0.997836614
76,4684.930941,1651.325192,88.57644081,0.997706493
77,4605.081934,1739.901633,87.04662028,0.99758347
78,4300.225165,1826.948253,81.21247947,0.997462572
79,3957.127208,1908.160732,74.65893395,0.997349777
80,3529.873357,1982.819666,66.51620526,0.997246084
81,2785.207918,2049.335872,52.37221472,0.9971537
82,4631.024086,2101.708086,87.54356516,0.997080961
83,331.2669691,2189.251651,6.186065453,0.996959373
84,-818.5163271,2195.437717,-15.23617906,0.996950781
85,-2317.920221,2180.201538,-42.96920522,0.996971942
86,-3425.999016,2137.232333,-63.31948065,0.997031622
87,-4116.709385,2073.912852,-75.94347197,0.997119565
88,-4078.157192,1997.96938,-75.24008632,0.997225043
time,Pbatt,q,der(q),Soc
90,0,0,0,1
91,-872.0243128,0,-16.22979594,1
92,-515.1606455,-16.22979594,-9.597458132,1.000022541
93,-128.5701745,-25.82725408,-2.397839131,1.000035871
94,150.8243812,-28.22509321,2.815070488,1.000039202
95,263.427924,-25.41002272,4.918310489,1.000035292
96,337.2682955,-20.49171223,6.298239517,1.000028461
97,349.2342487,-14.19347271,6.5219129,1.000019713
98,350,-7.671559814,6.536227204,1.000010655
99,350,-1.13533261,6.536227204,1.000001577
100,350,5.400894594,6.536227204,0.999992499
101,350,11.9371218,6.536227204,0.999983421
102,350,18.473349,6.536227204,0.999974343
103,350,25.00957621,6.536227204,0.999965264
104,350,31.54580341,6.536227204,0.999956186
105,350,38.08203061,6.536227204,0.999947108
106,350,44.61825782,6.536227204,0.99993803
107,350,51.15448502,6.536227204,0.999928952
108,350,57.69071222,6.536227204,0.999919874
109,350,64.22693943,6.536227204,0.999910796
110,6670.357217,70.76316663,126.8485379,0.999901718
111,7620.761029,197.6117045,145.3307704,0.999725539
112,7959.55737,342.9424749,151.945071,0.999523691
113,9334.114154,494.8875459,178.9219923,0.999312656
114,12768.47224,673.8095382,247.3493639,0.999064153
115,5855.328265,921.1589021,111.0829021,0.998720613
116,3998.273333,1032.241804,75.4441777,0.998566331
117,3851.914357,1107.685982,72.65187912,0.998461547
118,4097.319666,1180.337861,77.33517729,0.998360642
time,Pbatt,q,der(q),Soc
120,0,0,0,1
121,4812.42179,0,91.02051614,1
122,4691.837331,91.02051614,88.70879349,0.999873583
123,5376.261177,179.7293096,101.851704,0.999750376
124,6061.600448,281.5810136,115.0656971,0.999608915
125,6625.631508,396.6467107,125.9813801,0.999449102
126,6850.770751,522.6280908,130.3488301,0.999274128
127,6791.770299,652.9769209,129.2037145,0.999093088
128,6655.526156,782.1806354,126.5609622,0.998913638
129,6505.333729,908.7415976,123.650161,0.998737859
130,6231.617197,1032.391759,118.3521463,0.998566123
131,5944.085487,1150.743905,112.7960654,0.998401745
132,5697.152517,1263.53997,108.0320891,0.998245083
133,5449.950542,1371.572059,103.2699246,0.998095039
134,5035.712362,1474.841984,95.30555124,0.997951608
135,4890.96688,1570.147535,92.52718507,0.99781924
136,4726.521038,1662.67472,89.37354636,0.99769073
137,4723.09116,1752.048267,89.30780279,0.9975666
138,4741.577798,1841.356069,89.66216854,0.997442561
139,4866.190687,1931.018238,92.05184753,0.99731803
140,4941.490577,2023.070086,93.49670999,0.99719018
141,5009.956894,2116.566796,94.81100576,0.997060324
142,4953.386749,2211.377801,93.72503367,0.996928642
143,4916.612021,2305.102835,93.01926666,0.996798468
144,4910.376851,2398.122102,92.89961874,0.996669275
145,4842.247317,2491.02172,91.59255381,0.996540248
146,4753.710821,2582.614274,89.89476437,0.996413036
147,4608.820982,2672.509039,87.11824038,0.996288182
148,4378.626146,2759.627279,82.71186889,0.996167184
time,Pbatt,q,der(q),Soc
150,0,0,0,1
151,4716.750867,0,89.18627615,1
152,3678.344334,89.18627615,69.34351719,0.99987613
153,4815.169446,158.5297933,91.07321052,0.99977982
154,348.1143966,249.6030039,6.50097945,0.999653329
155,-215.3145824,256.1039833,-4.014657512,0.9996443
156,-1821.339145,252.0893258,-33.80959764,0.999649876
157,-2457.160989,218.2797281,-45.53311332,0.999696834
158,-2966.79835,172.7466148,-54.90084934,0.999760074
159,-3094.968386,117.8457655,-57.25271271,0.999836325
160,-3261.947535,60.59305279,-60.31427319,0.999915843
161,-2816.0681,0.278779602,-52.13293574,0.999999613
162,-1987.05362,-51.85415614,-36.86901172,1.00007202
163,-1019.072476,-88.72316785,-18.95889847,1.000123227
164,240.4971566,-107.6820663,4.48989608,1.000149558
165,4063.545314,-103.1921702,76.69023223,1.000143322
166,2923.559979,-26.50193801,54.99544726,1.000036808
167,4004.140493,28.49350925,75.5561635,0.999960426
168,4615.592044,104.0496727,87.24794162,0.999855487
169,4638.011889,191.2976144,87.67743565,0.999734309
170,4586.554945,278.97505,86.69176572,0.999612535
171,4393.149386,365.6668157,82.98969595,0.999492129
172,4108.454182,448.6565117,77.54782659,0.999376866
173,3569.274903,526.2043383,67.26628599,0.999269161
174,2744.69021,593.4706243,51.60437125,0.999175735
175,4288.549968,645.0749955,80.98925453,0.999104063
176,4249.948667,726.06425,80.25132209,0.998991577
177,292.8910983,806.3155721,5.468850091,0.998880117
178,151.4501912,811.7844222,2.826755888,0.998872522
time,Pbatt,q,der(q),Soc
180,0,0,0,1
181,-4010.700321,0,-74.00898658,1
182,-3297.148169,-74.00898658,-60.95932564,1.00010279
183,-2477.390292,-134.9683122,-45.90544429,1.000187456
184,-1733.565041,-180.8737565,-32.18799451,1.000251214
185,-1103.387062,-213.061751,-20.52271655,1.000295919
186,-417.3008153,-233.5844676,-7.776437156,1.000324423
187,46.29549818,-241.3609047,0.863833355,1.000335223
188,270.7691711,-240.4970714,5.055478245,1.000334024
189,347.5373407,-235.4415931,6.490192566,1.000327002
190,350,-228.9514005,6.536227204,1.000317988
191,350,-222.4151733,6.536227204,1.00030891
192,350,-215.8789461,6.536227204,1.000299832
193,350,-209.3427189,6.536227204,1.000290754
194,350,-202.8064917,6.536227204,1.000281676
195,350,-196.2702645,6.536227204,1.000272598
196,350,-189.7340373,6.536227204,1.000263519
197,350,-183.1978101,6.536227204,1.000254441
198,350,-176.6615829,6.536227204,1.000245363
199,350,-170.1253557,6.536227204,1.000236285
200,350,-163.5891285,6.536227204,1.000227207
201,350,-157.0529013,6.536227204,1.000218129
202,350,-150.5166741,6.536227204,1.000209051
203,350,-143.9804469,6.536227204,1.000199973
204,350,-137.4442197,6.536227204,1.000190895
205,8753.088311,-130.9079925,167.4909331,1.000181817
206,4293.401004,36.58294057,81.08200248,0.99994919
207,3918.307048,117.664943,73.91825209,0.999836576
208,3957.382168,191.5831951,74.66379909,0.999733912
time,Pbatt,q,der(q),Soc
210,0,0,0,1
211,349.989695,0,6.536034571,1
212,3343.224665,6.536034571,62.96533074,0.999990922
213,3093.18088,69.50136531,58.21440704,0.99990347
214,2400.441522,127.7157723,45.0877758,0.999822617
215,2372.535119,172.8035481,44.56007313,0.999759995
216,3012.689461,217.3636213,56.68649877,0.999698106
217,3419.456329,274.05012,64.41512683,0.999619375
218,337.3705259,338.4652469,6.300150393,0.999529909
219,335.1582774,344.7653973,6.25879959,0.999521159
220,349.9485594,351.0241969,6.535265615,0.999512466
221,4461.00377,357.5594625,84.28805178,0.99950339
222,2330.369016,441.8475142,43.76288313,0.999386323
223,2818.596166,485.6103974,53.00508353,0.999325541
224,2770.240943,538.6154809,52.08855758,0.999251923
225,2536.736938,590.7040385,47.66629748,0.999179578
226,2350.882408,638.370336,44.15068417,0.999113375
227,2160.614381,682.5210201,40.5554541,0.999052054
