time,Pbatt,q,der(q),Soc
0,0,0,0,1
1,-2715.337621720163,0,-50.28192988684714,1
2,2399.822095710947,-50.28192988684714,45.07606168672464,1.000069836013732
3,4298.090279056697,-5.205868200122494,81.17166019414344,1.0000072303725
4,11901.83630771962,75.96579199402093,229.9406317290936,0.9998944919555639
5,12006.3596124622,305.9064237231146,232.0351110953438,0.9995751299670512
6,16502.47090025635,537.9415348184582,323.5018358723632,0.9992528589794187
7,6538.069854915628,861.4433706908212,124.2843789113172,0.9988035508740406
8,8117.979623271159,985.7277496021381,155.0426376724358,0.9986309336811081
9,3956.88686808243,1140.770387274574,74.65434778408508,0.9984155966843409
10,-3644.342393835643,1215.42473505866,-67.31514485121124,0.9983119100901963
11,-1249.533410571152,1148.109590207448,-23.23163692050593,0.9984054033469341
12,-790.852724311223,1124.877953286941,-14.72236455534357,0.9984376695093237
13,4037.974634804165,1110.155588731598,76.20202659823872,0.9984581172378727
14,12214.2953348284,1186.357615329837,236.2059986013123,0.9983522810898198
15,9681.624448446903,1422.56361393115,185.7786196373463,0.9980242172028734
16,9037.043115124954,1608.342233568497,173.0723000657727,0.997766191342266
17,13460.06763732865,1781.41453363427,261.3123263538087,0.9975258131477301
18,4210.712991204065,2042.726859988079,79.50143309930627,0.9971628793611277
19,4524.438596491227,2122.228293087387,85.50230886303189,0.9970524607040454
20,8332.435306508338,2207.73060195042,159.2405940456028,0.996933707497291
21,10557.60856902919,2366.971195996025,203.1287079272929,0.9967125400055611
22,-1582.317740439739,2570.099903923319,-29.39191535325881,0.9964304168001065
23,-8165.878078828595,2540.707988570061,-149.0334036492955,0.9964712389047637
24,-4959.431421378664,2391.674584920765,-91.28303510076466,0.9966782297431657
25,-3712.841906735289,2300.391549820001,-68.56771738427187,0.9968050117363612
26,-206.8315420687223,2231.82383243573,-3.856577547493998,0.9969002446771725
27,-3373.545022246672,2227.967254888235,-62.3588802734148,0.9969056010348774
28,-2851.139665332778,2165.608374614822,-52.77716845617124,0.9969922105908127
29,3164.355263157895,2112.831206158648,59.56604805608276,0.9970655122136686
30,16159.68637094447,2172.397254214729,316.4312759339141,0.9969827815913684
31,10540.50192772528,2488.828530148644,202.7889713216973,0.9965432937081269
32,39.13102146320387,2691.617501470341,0.730135937520572,0.9962616423590689
33,347.8947470548233,2692.347637407861,6.496873544433583,0.996260628281378
34,-2697.273393631855,2698.844510952295,-49.94987818996879,0.9962516048458997
35,-6147.078881630735,2648.894632762326,-112.7857080974331,0.9963209796767191
36,-7747.392031820742,2536.108924664891,-141.5503725390522,0.996477626493521
37,-6845.748183153156,2394.558552125841,-125.3731487272189,0.9966742242331585
38,-4185.875057014742,2269.185403398624,-77.20503940555682,0.9968483536063909
39,13.11403075307032,2191.980363993066,0.2446736879624041,0.9969555828277874
40,4682.584772585042,2192.225037681028,88.53148054026587,0.9969552430032208
41,2998.114220405684,2280.756518221292,56.40990369941619,0.9968322826135815
42,2118.500547948302,2337.166421920706,39.76021540637294,0.99675393552511
43,6818.078710009334,2376.926637327078,129.7142733526216,0.9966987130037124
44,8969.199799270424,2506.640910679698,171.7378923236683,0.9965185542907227
45,8955.430542416674,2678.378803003366,171.4671336923516,0.9962800294402732
46,11431.81365594141,2849.845936695715,220.5394565504866,0.9960418806434782
47,8996.451834081972,3070.385393246202,172.2738442811419,0.9957355758427137
48,8883.133946034401,3242.659237527346,170.0458719117191,0.9954963066145455
49,12799.64620687228,3412.705109439066,247.9773978674871,0.9952601317924457
50,8469.577373152415,3660.682507306556,161.9280390248487,0.994915718739852
51,10322.40686643058,3822.610546331402,198.4608297379236,0.9946908186856509
52,14539.04500494034,4021.071376069326,283.2232923829524,0.9944151786443481
53,8455.535393375838,4304.29466845228,161.6527673686451,0.994021812960483
54,7818.828954112297,4465.947435820922,149.1959790177775,0.9937972952280265
55,4440.365410902226,4615.143414838699,83.89309366070802,0.9935900785905017
56,3199.985990157918,4699.036508499407,60.24290391672548,0.9934735604048619
57,-1040.821548332531,4759.279412416131,-19.3623571147059,0.9933898897049775
58,-1884.317855877035,4739.917055301426,-34.97263386052055,0.9934167818676369
59,3009.708303895878,4704.944421440901,56.62992331365604,0.9934653549702209
60,5962.576335001618,4761.574344754559,113.153083921824,0.993386702298952
61,3646.240698713448,4874.727428676384,68.73196573933956,0.9932295452379496
62,6216.274973408578,4943.459394415728,118.0554416382811,0.9931340841744226
63,9451.032606484618,5061.514836054008,181.2272211170739,0.9929701182832582
64,9324.814540979678,5242.742057171086,178.7387079621553,0.9927184138094847
65,8032.481841550534,5421.480765133243,153.3705610743395,0.9924701656039816
66,11161.60714252371,5574.851326207587,215.1476737835742,0.9922571509358228
67,9905.98963177308,5789.998999991163,190.2134097334415,0.9919583347222344
68,9153.976842749573,5980.212409724605,175.3735818751361,0.991694149430938
69,9220.692253801219,6155.585991599743,176.6873037352834,0.9914505750116671
70,329.8651774321602,6332.273295335022,6.159864344442212,0.9912051759787014
71,-2271.303039122352,6338.433159679467,-42.11038733858049,0.9911966206115562
72,335.2786969919226,6296.322772340887,6.261050429323859,0.9912551072606377
73,12981.34049577028,6302.583822770208,251.6403633489035,0.9912464113572637
74,10928.15774538536,6554.224186119114,210.496809712271,0.9908969108526123
75,3256.960140932898,6764.720995831382,61.32549765359317,0.9906045541724564
76,-4955.028101436784,6826.046493484979,-91.20306182003696,0.9905193798701597
77,-6855.586248108516,6734.843431664945,-125.5500688399766,0.9906460507893542
78,-3930.474466219513,6609.29336282497,-72.54427411501001,0.9908204258849653
