time,Pbatt,q,der(q),Soc
0,0,0,0,1
1,-1975.285403308994,0,-36.65183852926111,1
2,20.87491201045833,-36.65183852926112,0.3894799546183094,1.000050905331291
3,96.22112078864467,-36.2623585746428,1.795651412324787,1.000050364386909
4,-1705.738303747147,-34.466707162318,-31.67374061549481,1.000047870426614
5,-55.96491883337848,-66.1404477778128,-1.043958955801372,1.000091861733025
6,323.0546437908886,-67.1844067336142,6.03257050459024,1.000093311676019
7,348.2199254216308,-61.15183622902398,6.502952099060622,1.000084933105874
8,4119.92,-54.64888412996336,77.76681759994381,1.000075901227958
9,350,23.11793346998045,6.536227203889666,0.9999678917590695
10,350,29.65416067387012,6.536227203889666,0.9999588136657308
11,350,36.19038787775979,6.536227203889666,0.999949735572392
12,350,42.72661508164946,6.536227203889666,0.9999406574790533
13,350,49.26284228553912,6.536227203889666,0.9999315793857145
14,350,55.79906948942879,6.536227203889666,0.9999225012923757
15,350,62.33529669331845,6.536227203889666,0.999913423199037
16,350,68.87152389720812,6.536227203889666,0.9999043451056984
17,350,75.40775110109779,6.536227203889666,0.9998952670123596
18,350,81.94397830498745,6.536227203889666,0.9998861889190208
19,350,88.48020550887712,6.536227203889666,0.9998771108256821
20,350,95.01643271276679,6.536227203889666,0.9998680327323434
21,19486.81860414119,101.5526599166565,385.7719935061759,0.9998589546390046
22,9803.802740384474,487.3246534228325,188.1928177936056,0.9993231602035795
23,10669.62680081378,675.5174712164385,205.3542886521736,0.9990617812899772
24,13724.01220142178,880.8717598686119,266.6579049962234,0.9987765670001826
25,11852.35662679376,1147.529664864835,228.9496284662787,0.9984062087987988
26,13142.6567190532,1376.479293331113,254.8961390418008,0.9980882232037067
27,13140.45063707532,1631.375432372913,254.8515915443431,0.9977342007883709
28,12448.54411248237,1886.227023917256,240.9113898218175,0.9973802402445594
29,6470.966825510705,2127.138413739074,122.9844830228717,0.9970456410920291
30,18142.0566667106,2250.122896761947,357.5523535638631,0.9968748293100528
31,4152.712676549923,2607.675250325812,78.39322114786228,0.996378228818992
32,-5312.667754619201,2686.068471473674,-97.69248473923471,0.9962693493451755
33,2858.0187012648,2588.375986734438,53.7524877003093,0.9964050333517578
34,-4253.779139177703,2642.128474434746,-78.44314411034293,0.9963303771188406
35,-1384.723945843702,2563.685330324403,-25.73554847391188,0.9964393259301049
36,-4211.457233902684,2537.949781850491,-77.671535348426,0.9964750697474299
37,-5120.999479547629,2460.278246502064,-94.21615682631818,0.9965829468798583
38,178.0990683055308,2366.062089675745,3.324393302839326,0.9967138026532282
39,5507.634678400644,2369.386482978582,104.3805421460884,0.9967091854403075
40,18139.50735932885,2473.767025124668,357.4991094263823,0.9965642124651046
41,-5554.448447953831,2831.266134551049,-102.0727188160781,0.9960676859242347
42,-6042.892591996059,2729.193415734969,-110.9047334475285,0.9962094535892571
43,-4479.978666171656,2618.288682287441,-82.56425042146248,0.9963634879412674
44,-8725.759561596667,2535.724431865976,-159.0197983481917,0.9964781605112972
45,-6319.091090528441,2376.704633517786,-115.8889748975016,0.9966990213423365
46,-2126.366655278916,2260.815658620283,-39.43886681997355,0.9968599782519162
47,-1060.931210314027,2221.37679180031,-19.73536072037177,0.996914754455833
48,2578.512697819993,2201.64143107994,48.45704059866875,0.9969421646790556
49,5573.778333747791,2250.098471678609,105.654502325388,0.9968748632337798
50,7067.720293819461,2355.752974003996,134.5630214117759,0.9967281208694388
51,15612.79306875363,2490.315995415774,305.1845923922092,0.9965412277841448
52,15265.14829294457,2795.500587807985,298.0569364121602,0.9961173602947112
53,10676.13833951155,3093.557524220143,205.4837084917085,0.9957033923274721
54,27146.65697427911,3299.041232711854,551.9349760566479,0.9954179982879002
55,11115.83460217579,3850.976208768499,214.2352328773086,0.9946514219322659
56,18191.74420036463,4065.211441645808,358.5903030587033,0.9943538729977141
57,14731.87559960238,4423.801744704508,287.1556438418711,0.9938558309101326
58,10307.98467856999,4710.957388546378,198.1748279482963,0.9934570036270188
59,29010.4532837237,4909.132216494674,593.8807464961646,0.9931817608104241
60,15298.16979985102,5503.012962990835,298.7332507598385,0.9923569264402906
61,10749.76871268383,5801.746213750677,206.9475169964912,0.9919420191475685
62,16137.91008276161,6008.693730747165,315.9826566654569,0.9916545920406289
63,10336.48053382971,6324.676387412621,198.7399451534807,0.9912157272397047
64,6548.903809136227,6523.416332566105,124.4942995155052,0.9909396995381027
65,8451.487590214518,6647.910632081614,161.5734207570054,0.9907667907887756
66,10691.55005418671,6809.484052838618,205.7900446651688,0.9905423832599464
67,9885.835638124418,7015.27409750379,189.8147925739468,0.990256563753467
68,5749.536325307585,7205.088890077734,109.0421231776936,0.9899929320971141
69,7998.708357740065,7314.13101325543,152.7102953778972,0.9898414847038118
70,4353.365382501828,7466.841308633331,82.22869111266118,0.9896293870713426
71,4310.582329802218,7549.069999745991,81.41051693934469,0.9895151805559083
72,8381.09710563712,7630.480516685331,160.1939147033781,0.9894021103934927
73,6841.478070175438,7790.674431388708,130.1684452089626,0.9891796188452934
74,-7412.032433046922,7920.842876597673,-135.542146371331,0.9889988293380588
75,-954.0007533406706,7785.300730226338,-17.75148937203858,0.9891870823191301
76,-18925.81566803872,7767.549240854298,-336.2212302715693,0.9892117371654801
77,-8509.635487580123,7431.328010582731,-155.1682464537298,0.9896787110964129
78,-19369.64655078273,7276.159764128999,-343.7387318065475,0.9898942225498208
79,-18939.7555548618,6932.421032322447,-336.4575739261836,0.9903716374551077
80,-19044.36634633431,6595.963458396265,-338.2307131322177,0.9908389396411164
