time,Soc
407,0.97596956
408,0.975913646
409,0.975857732
410,0.975801818
411,0.975745904
412,0.97568999
413,0.975634077
414,0.975578163
415,0.975608125
416,0.975623169
417,0.975623681
418,0.975617036
419,0.975607957
420,0.975598879
421,0.975589801
422,0.975580723
423,0.975571645
424,0.975562567
425,0.975553489
426,0.975544411
427,0.975535333
428,0.975526255
429,0.975517177
430,0.975508098
431,0.97549902
432,0.975489942
433,0.975480864
434,0.975471786
435,0.975462708
436,0.97545363
437,0.975444552
438,0.975435474
439,0.975426396
440,0.975417317
441,0.975270326
442,0.975123183
443,0.974980669
444,0.974860438
445,0.974722464
446,0.974546245
447,0.974345711
448,0.97412244
449,0.97387778
450,0.973607695
451,0.973311326
452,0.97324102
453,0.973170715
454,0.97310041
455,0.973030104
456,0.972959799
457,0.972889493
458,0.972819188
459,0.972748883
460,0.972678577
461,0.972608272
462,0.972537967
463,0.972467661
464,0.972397356
465,0.972327051
466,0.972256745
467,0.97218644
468,0.972116134
469,0.972045829
470,0.971975524
471,0.971905218
472,0.971834913
473,0.971764608
474,0.971694302
475,0.971623997
476,0.971553692
477,0.971662123
478,0.971758156
479,0.971840856
480,0.971907961
481,0.971960572
482,0.971999829
483,0.972026652
484,0.972039019
485,0.972038604
486,0.97203167
487,0.972022591
488,0.972013513
489,0.972004435
490,0.971995357
491,0.971986279
492,0.971977201
493,0.971968123
494,0.971959045
495,0.971949967
496,0.971940889
497,0.97193181
498,0.971922732
499,0.971913654
500,0.971904576
501,0.971895498
502,0.97188642
503,0.971877342
504,0.971868264
505,0.971859186
506,0.971850108
507,0.97184103
508,0.971831951
509,0.97168496
510,0.971537817
511,0.971395303
512,0.971275072
513,0.971137098
514,0.97100448
515,0.970862131
516,0.970710672
517,0.970550629
518,0.970382442
519,0.970206143
520,0.970017828
521,0.969817519
522,0.969605225
523,0.96938094
524,0.96914465
525,0.968915548
526,0.968676043
527,0.96842563
528,0.96816421
529,0.967891677
530,0.967607923
531,0.96731283
532,0.967006277
533,0.966688085
534,0.966576282
535,0.966464479
536,0.966352676
537,0.966240873
538,0.96612907
539,0.966017267
540,0.965905464
541,0.965793661
542,0.965681859
543,0.965570056
544,0.965458253
545,0.96534645
546,0.965234647
547,0.965324001
548,0.965410737
549,0.965494684
550,0.965575677
551,0.965653562
552,0.965728193
553,0.965799437
554,0.965723617
555,0.965647798
556,0.965571978
557,0.965496159
558,0.96542034
559,0.96534452
560,0.965268701
561,0.965192881
562,0.965117062
563,0.965041243
564,0.964965423
565,0.964889604
566,0.964813784
567,0.964737965
568,0.964662146
569,0.964586326
570,0.964735701
571,0.964866404
572,0.964978559
573,0.965069313
574,0.965139534
575,0.96519073
576,0.96522344
577,0.965230181
578,0.965225152
579,0.965216074
580,0.965206996
581,0.965197918
582,0.96518884
583,0.965179762
584,0.965170683
585,0.965161605
586,0.965152527
587,0.965143449
588,0.965134371
589,0.965125293
590,0.965116215
591,0.965107137
592,0.965098059
593,0.965088981
594,0.965079903
595,0.965070824
596,0.965061746
597,0.965052668
598,0.964845095
599,0.964645637
600,0.964465563
601,0.96440965
602,0.964353736
603,0.964297822
604,0.964241908
605,0.964185994
606,0.96413008
607,0.964074166
608,0.964018252
609,0.963962338
610,0.963992301
611,0.964007345
612,0.964007857
613,0.964001211
614,0.963992133
615,0.963983055
616,0.963973977
617,0.963964899
618,0.963955821
619,0.963946743
620,0.963937665
621,0.963928587
622,0.963919508
623,0.96391043
624,0.963901352
625,0.963892274
626,0.963883196
627,0.963874118
628,0.96386504
629,0.963855962
630,0.963846884
631,0.963837806
632,0.963828728
633,0.963819649
634,0.963810571
635,0.963801493
636,0.963654502
637,0.963507359
638,0.963364844
639,0.963244614
640,0.96310664
641,0.96293042
642,0.962729887
643,0.962506616
644,0.962261956
645,0.961991871
646,0.961695501
647,0.961625196
648,0.961554891
649,0.961484585
650,0.96141428
651,0.961343975
652,0.961273669
653,0.961203364
654,0.961133058
655,0.961062753
656,0.960992448
657,0.960922142
658,0.960851837
659,0.960781532
660,0.960711226
661,0.960640921
662,0.960570616
663,0.96050031
664,0.960430005
665,0.9603597
666,0.960289394
667,0.960219089
668,0.960148783
669,0.960078478
670,0.960008173
671,0.959937867
672,0.960046299
673,0.960142331
674,0.960225032
675,0.960292137
676,0.960344748
677,0.960384004
678,0.960410827
679,0.960423195
680,0.96042278
681,0.960415845
682,0.960406767
683,0.960397689
684,0.960388611
685,0.960379533
686,0.960370455
687,0.960361377
688,0.960352299
689,0.960343221
690,0.960334142
691,0.960325064
692,0.960315986
693,0.960306908
694,0.96029783
695,0.960288752
696,0.960279674
697,0.960270596
698,0.960261518
699,0.96025244
700,0.960243361
701,0.960234283
702,0.960225205
703,0.960216127
704,0.960069136
705,0.959921993
706,0.959779478
707,0.959659248
708,0.959521274
709,0.959388656
710,0.959246307
711,0.959094848
712,0.958934804
713,0.958766617
714,0.958590319
715,0.958402004
716,0.958201695
717,0.9579894
718,0.957765116
719,0.957528826
720,0.957299724
721,0.957060219
722,0.956809805
723,0.956548385
724,0.956275853
725,0.955992099
726,0.955697006
727,0.955390453
728,0.955072261
729,0.954960458
730,0.954848655
731,0.954736852
732,0.954625049
733,0.954513246
734,0.954401443
735,0.95428964
736,0.954177837
737,0.954066034
738,0.953954231
739,0.953842428
740,0.953730625
741,0.953618823
742,0.953708177
743,0.953794912
744,0.95387886
745,0.953959853
746,0.954037738
747,0.954112369
748,0.954183612
749,0.954107793
750,0.954031974
751,0.953956154
752,0.953880335
753,0.953804515
754,0.953728696
755,0.953652877
756,0.953577057
757,0.953501238
758,0.953425418
759,0.953349599
760,0.95327378
761,0.95319796
762,0.953122141
763,0.953046321
764,0.952970502
765,0.953119877
766,0.95325058
767,0.953362735
768,0.953453489
769,0.95352371
770,0.953574906
771,0.953607616
772,0.953614357
773,0.953609328
774,0.95360025
775,0.953591172
776,0.953582093
777,0.953573015
778,0.953563937
779,0.953554859
780,0.953545781
781,0.953536703
782,0.953527625
783,0.953518547
784,0.953509469
785,0.953500391
786,0.953491313
787,0.953482234
788,0.953473156
789,0.953464078
790,0.953455
791,0.953445922
792,0.953436844
793,0.953427766
794,0.953418688
795,0.95340961
796,0.953400532
797,0.953391454
798,0.953382375
799,0.953373297
800,0.953364219
801,0.953355141
802,0.95320815
803,0.953061007
804,0.952918492
805,0.952798262
806,0.952660288
807,0.95252767
808,0.952385321
809,0.952233862
810,0.952073818
811,0.951905631
812,0.951729333
813,0.951541018
814,0.951340709
815,0.951128414
816,0.95090413
817,0.95066784
818,0.950453119
819,0.950229475
820,0.949996409
821,0.949753832
822,0.94950165
823,0.949239768
824,0.948968081
825,0.948686486
826,0.948394871
827,0.948093103
828,0.947791845
829,0.947480932
830,0.94716017
831,0.946829352
832,0.946488259
833,0.946136655
834,0.945774294
835,0.945400899
836,0.945014587
837,0.944615019
838,0.944201842
839,0.943774688
840,0.943333175
841,0.942876903
842,0.94268
843,0.942483097
844,0.942286194
845,0.942089291
846,0.941892388
847,0.941695485
848,0.941498582
849,0.941301679
850,0.941104776
851,0.940907873
852,0.94071097
853,0.940514067
854,0.940317164
855,0.940120261
856,0.939923358
857,0.939726455
858,0.939529552
859,0.939332649
860,0.939135746
861,0.938938843
862,0.93874194
863,0.938545037
864,0.938348134
865,0.938151231
866,0.937954328
867,0.937757425
868,0.937560522
869,0.937363619
870,0.937166716
871,0.936969813
872,0.93677291
873,0.936576007
874,0.936379104
875,0.936182201
876,0.935985298
877,0.935788395
878,0.935591492
879,0.935394589
880,0.935197686
881,0.935000783
882,0.93480388
883,0.934606977
884,0.934410074
885,0.934213171
886,0.934016268
887,0.933819365
888,0.933622462
889,0.933425559
890,0.933228656
891,0.933031753
892,0.93283485
893,0.933013578
894,0.933189587
895,0.933362503
896,0.93353232
897,0.933697742
898,0.933858343
899,0.934013719
900,0.933901916
901,0.933790113
902,0.93367831
903,0.933566507
904,0.933454705
905,0.933342902
906,0.933231099
907,0.933119296
908,0.933007493
909,0.93289569
910,0.932783887
911,0.932672084
912,0.932560281
913,0.932448478
914,0.932336675
915,0.932224872
916,0.932113069
917,0.932001266
918,0.931889464
919,0.931777661
920,0.931665858
921,0.931554055
922,0.931442252
923,0.931330449
924,0.931218646
925,0.931106843
926,0.93099504
927,0.930883237
928,0.930771434
929,0.930659631
930,0.930547828
931,0.930436025
932,0.930324222
933,0.93021242
934,0.930100617
935,0.929988814
936,0.929877011
937,0.929765208
938,0.929653405
939,0.929541602
940,0.929429799
941,0.929317996
942,0.929206193
943,0.92909439
944,0.928982587
945,0.928870784
946,0.928758981
947,0.928647179
948,0.928535376
949,0.928423573
950,0.92831177
951,0.928199967
952,0.928088164
953,0.927976361
954,0.927864558
955,0.927752755
956,0.927640952
957,0.927529149
958,0.927417346
959,0.927305543
960,0.92719374
961,0.927081937
962,0.926970135
963,0.926858332
964,0.926746529
965,0.926634726
966,0.926522923
967,0.92641112
968,0.926299317
969,0.926187514
970,0.925860418
971,0.925522063
972,0.925172191
973,0.924810528
974,0.924436778
975,0.924050626
976,0.923650927
977,0.923236467
978,0.922806827
979,0.922361572
980,0.921900247
981,0.921422375
982,0.921225472
983,0.921028569
984,0.920831666
985,0.920634763
986,0.92043786
987,0.920240957
988,0.920044054
989,0.919847151
990,0.919650248
991,0.919453345
992,0.919256442
993,0.919059539
994,0.918862636
995,0.918665733
996,0.91846883
997,0.918271927
998,0.918075024
999,0.917878121
1000,0.917681218
1001,0.917484315
1002,0.917287412
1003,0.917090509
1004,0.916893606
1005,0.916696703
1006,0.9164998
1007,0.916302897
1008,0.916105994
1009,0.915909091
1010,0.915712188
1011,0.915515285
1012,0.915318382
1013,0.915121479
1014,0.914924576
1015,0.914727673
1016,0.91453077
1017,0.914333866
1018,0.914136963
1019,0.91394006
1020,0.913743157
1021,0.913546254
1022,0.913349351
1023,0.913152448
1024,0.912955545
1025,0.912758642
1026,0.912561739
1027,0.912364836
1028,0.912167933
1029,0.91197103
1030,0.911774127
1031,0.911577224
1032,0.911380321
1033,0.911017793
1034,0.910648589
1035,0.910272227
1036,0.909888274
1037,0.909496522
1038,0.909096751
1039,0.908688732
1040,0.908272225
1041,0.907846977
1042,0.907412114
1043,0.906967435
1044,0.906512746
1045,0.906047853
1046,0.905572554
1047,0.905086646
1048,0.904589921
1049,0.904082678
1050,0.903564893
1051,0.903036337
1052,0.90249677
1053,0.901945948
1054,0.901383618
1055,0.900809518
1056,0.900223379
1057,0.899624924
1058,0.899013866
1059,0.898389908
1060,0.897752745
1061,0.89710206
1062,0.896437525
1063,0.895758562
1064,0.895064844
1065,0.8943561
1066,0.893632056
1067,0.893181195
1068,0.892730333
1069,0.892279471
1070,0.891828609
1071,0.891377747
1072,0.890926885
1073,0.890476024
1074,0.890025162
1075,0.8895743
1076,0.889123438
1077,0.888672576
1078,0.888221714
1079,0.887770853
1080,0.887319991
1081,0.886869129
1082,0.886418267
1083,0.885967405
1084,0.885516544
1085,0.885065682
1086,0.88461482
1087,0.884163958
1088,0.883713096
1089,0.883262234
1090,0.882811373
1091,0.882360511
1092,0.881909649
1093,0.881458787
1094,0.881007925
1095,0.880557064
1096,0.880106202
1097,0.87965534
1098,0.87884817
1099,0.878021384
1100,0.877174587
1101,0.87630738
1102,0.875419357
1103,0.87451011
1104,0.873579223
1105,0.872626277
1106,0.871652149
1107,0.870656467
1108,0.869638809
1109,0.868598745
1110,0.867535835
1111,0.866449634
1112,0.865339684
1113,0.864205839
1114,0.863048354
1115,0.861866731
1116,0.860660454
1117,0.85988483
1118,0.859109206
1119,0.858333581
1120,0.857557957
1121,0.856782333
1122,0.856006709
1123,0.855231084
1124,0.85445546
1125,0.853679836
1126,0.852904212
1127,0.852128587
1128,0.852177236
1129,0.852256073
1130,0.852356311
1131,0.852467447
1132,0.852588905
1133,0.852719914
1134,0.852859812
1135,0.853007947
1136,0.853163677
1137,0.853326238
1138,0.853494705
1139,0.853667593
1140,0.853844048
1141,0.854023366
1142,0.854204866
1143,0.854563132
1144,0.854915982
1145,0.855261887
1146,0.855597544
1147,0.855921653
1148,0.856233222
1149,0.856530103
1150,0.856811146
1151,0.857180397
1152,0.857514517
1153,0.857810613
1154,0.858067872
1155,0.858284277
1156,0.85846047
1157,0.858591967
1158,0.858681341
1159,0.858730999
1160,0.858733517
1161,0.858724439
1162,0.85871536
1163,0.858706282
1164,0.858697204
1165,0.858688126
1166,0.858679048
1167,0.85866997
1168,0.858660892
1169,0.858651814
1170,0.858642736
1171,0.858633658
1172,0.85862458
1173,0.858615501
1174,0.858606423
1175,0.858597345
1176,0.858588267
1177,0.858579189
1178,0.858570111
1179,0.858561033
1180,0.858551955
1181,0.858542877
1182,0.858533799
1183,0.85852472
1184,0.858515642
1185,0.858506564
1186,0.858497486
1187,0.858488408
1188,0.85847933
1189,0.858470252
1190,0.858461174
1191,0.858452096
1192,0.858443018
1193,0.858235444
1194,0.858035986
1195,0.857855913
1196,0.857799999
1197,0.857744085
1198,0.857688171
1199,0.857632257
1200,0.857576343
1201,0.85752043
1202,0.857464516
1203,0.857408602
1204,0.857352688
1205,0.85738265
1206,0.857397694
1207,0.857398206
1208,0.857391561
1209,0.857382483
1210,0.857373405
1211,0.857364326
1212,0.857355248
1213,0.85734617
1214,0.857337092
1215,0.857328014
1216,0.857318936
1217,0.857309858
1218,0.85730078
1219,0.857291702
1220,0.857282624
1221,0.857273545
1222,0.857264467
1223,0.857255389
1224,0.857246311
1225,0.857237233
1226,0.857228155
1227,0.857219077
1228,0.857209999
1229,0.857200921
1230,0.857191843
1231,0.857044851
1232,0.856897708
1233,0.856755194
1234,0.856634963
1235,0.856496989
1236,0.85632077
1237,0.856120236
1238,0.855896965
1239,0.855652305
1240,0.85538222
1241,0.855085851
1242,0.855015545
1243,0.85494524
1244,0.854874935
1245,0.854804629
1246,0.854734324
1247,0.854664019
1248,0.854593713
1249,0.854523408
1250,0.854453103
1251,0.854382797
1252,0.854312492
1253,0.854242186
1254,0.854171881
1255,0.854101576
1256,0.85403127
1257,0.853960965
1258,0.85389066
1259,0.853820354
1260,0.853750049
1261,0.853679744
1262,0.853609438
1263,0.853539133
1264,0.853468827
1265,0.853398522
1266,0.853328217
1267,0.853436649
1268,0.853532681
1269,0.853615382
1270,0.853682486
1271,0.853735097
1272,0.853774354
1273,0.853801177
1274,0.853813545
1275,0.853813129
1276,0.853806195
1277,0.853797117
1278,0.853788038
1279,0.85377896
1280,0.853769882
1281,0.853760804
1282,0.853751726
1283,0.853742648
1284,0.85373357
1285,0.853724492
1286,0.853715414
1287,0.853706336
1288,0.853697258
1289,0.853688179
1290,0.853679101
1291,0.853670023
1292,0.853660945
1293,0.853651867
1294,0.853642789
1295,0.853633711
1296,0.853624633
1297,0.853615555
1298,0.853606477
1299,0.853459485
1300,0.853312342
1301,0.853169828
1302,0.853049597
1303,0.852911623
1304,0.852779005
1305,0.852636656
1306,0.852485198
1307,0.852325154
1308,0.852156967
1309,0.851980669
1310,0.851792354
1311,0.851592044
1312,0.85137975
1313,0.851155465
1314,0.850919175
1315,0.850690073
1316,0.850450568
1317,0.850200155
1318,0.849938735
1319,0.849666203
1320,0.849382448
1321,0.849087355
1322,0.848780803
1323,0.84846261
1324,0.848350807
1325,0.848239004
1326,0.848127201
1327,0.848015398
1328,0.847903595
1329,0.847791792
1330,0.84767999
1331,0.847568187
1332,0.847456384
1333,0.847344581
1334,0.847232778
1335,0.847120975
1336,0.847009172
1337,0.847098526
1338,0.847185262
1339,0.847269209
1340,0.847350203
1341,0.847428087
1342,0.847502718
1343,0.847573962
1344,0.847498142
1345,0.847422323
1346,0.847346504
1347,0.847270684
1348,0.847194865
1349,0.847119045
1350,0.847043226
1351,0.846967407
1352,0.846891587
1353,0.846815768
1354,0.846739948
1355,0.846664129
1356,0.84658831
1357,0.84651249
1358,0.846436671
1359,0.846360851
1360,0.846510226
1361,0.846640929
1362,0.846753085
1363,0.846843839
1364,0.84691406
1365,0.846965256
1366,0.846997965
1367,0.847004707
1368,0.846999677
1369,0.846990599
1370,0.846981521
1371,0.846972443
1372,0.846963365
1373,0.846954287
1374,0.846945209
1375,0.846936131
1376,0.846927052
1377,0.846917974
1378,0.846908896
1379,0.846899818
1380,0.84689074
1381,0.846881662
1382,0.846872584
1383,0.846863506
1384,0.846854428
1385,0.84684535
1386,0.846836271
1387,0.846827193
1388,0.84661962
1389,0.846420162
1390,0.846240089
1391,0.846184175
1392,0.846128261
1393,0.846072347
1394,0.846016433
1395,0.845960519
1396,0.845904605
1397,0.845848691
1398,0.845792777
1399,0.845736864
1400,0.845766826
1401,0.84578187
1402,0.845782382
1403,0.845775736
1404,0.845766658
1405,0.84575758
1406,0.845748502
1407,0.845739424
1408,0.845730346
1409,0.845721268
1410,0.84571219
1411,0.845703112
1412,0.845694034
1413,0.845684956
1414,0.845675877
1415,0.845666799
1416,0.845657721
1417,0.845648643
1418,0.845639565
1419,0.845630487
1420,0.845621409
1421,0.845612331
1422,0.845603253
1423,0.845594175
1424,0.845585096
1425,0.845576018
1426,0.845429027
1427,0.845281884
1428,0.84513937
1429,0.845019139
1430,0.844881165
1431,0.844704946
1432,0.844504412
1433,0.844281141
1434,0.844036481
1435,0.843766396
1436,0.843470026
1437,0.843399721
1438,0.843329416
1439,0.84325911
1440,0.843188805
1441,0.8431185
1442,0.843048194
1443,0.842977889
1444,0.842907584
1445,0.842837278
1446,0.842766973
1447,0.842696668
1448,0.842626362
1449,0.842556057
1450,0.842485751
1451,0.842415446
1452,0.842345141
1453,0.842274835
1454,0.84220453
1455,0.842134225
1456,0.842063919
1457,0.841993614
1458,0.841923309
1459,0.841853003
1460,0.841782698
1461,0.841712393
1462,0.841820824
1463,0.841916856
1464,0.841999557
1465,0.842066662
1466,0.842119273
1467,0.84215853
1468,0.842185352
1469,0.84219772
1470,0.842197305
1471,0.84219037
1472,0.842181292
1473,0.842172214
1474,0.842163136
1475,0.842154058
1476,0.84214498
1477,0.842135902
1478,0.842126824
1479,0.842117746
1480,0.842108668
1481,0.842099589
1482,0.842090511
1483,0.842081433
1484,0.842072355
1485,0.842063277
1486,0.842054199
1487,0.842045121
1488,0.842036043
1489,0.842026965
1490,0.842017887
1491,0.842008809
1492,0.84199973
1493,0.841990652
1494,0.841843661
1495,0.841696518
1496,0.841554003
1497,0.841433773
1498,0.841295799
1499,0.841163181
1500,0.841020832
1501,0.840869373
1502,0.84070933
1503,0.840541143
1504,0.840364844
1505,0.840176529
1506,0.83997622
1507,0.839763925
1508,0.839539641
1509,0.839303351
1510,0.839074249
1511,0.838834744
1512,0.838584331
1513,0.83832291
1514,0.838050378
1515,0.837766624
1516,0.837471531
1517,0.837164978
1518,0.836846786
1519,0.836734983
1520,0.83662318
1521,0.836511377
1522,0.836399574
1523,0.836287771
1524,0.836175968
1525,0.836064165
1526,0.835952362
1527,0.835840559
1528,0.835728757
1529,0.835616954
1530,0.835505151
1531,0.835393348
1532,0.835482702
1533,0.835569438
1534,0.835653385
1535,0.835734378
1536,0.835812263
1537,0.835886894
1538,0.835958138
1539,0.835882318
1540,0.835806499
1541,0.835730679
1542,0.83565486
1543,0.835579041
1544,0.835503221
1545,0.835427402
1546,0.835351582
1547,0.835275763
1548,0.835199944
1549,0.835124124
1550,0.835048305
1551,0.834972485
1552,0.834896666
1553,0.834820847
1554,0.834745027
1555,0.834894402
1556,0.835025105
1557,0.83513726
1558,0.835228014
1559,0.835298235
1560,0.835349431
1561,0.835382141
1562,0.835388882
1563,0.835383853
1564,0.835374775
1565,0.835365697
1566,0.835356619
1567,0.835347541
1568,0.835338462
1569,0.835329384
1570,0.835320306
1571,0.835311228
1572,0.83530215
1573,0.835293072
1574,0.835283994
1575,0.835274916
1576,0.835265838
1577,0.83525676
1578,0.835247682
1579,0.835238603
1580,0.835229525
1581,0.835220447
1582,0.835211369
1583,0.835003796
1584,0.834804338
1585,0.834624264
1586,0.83456835
1587,0.834512437
1588,0.834456523
1589,0.834400609
1590,0.834344695
1591,0.834288781
1592,0.834232867
1593,0.834176953
1594,0.834121039
1595,0.834151002
1596,0.834166046
1597,0.834166558
1598,0.834159912
1599,0.834150834
1600,0.834141756
1601,0.834132678
1602,0.8341236
1603,0.834114522
1604,0.834105444
1605,0.834096366
1606,0.834087287
1607,0.834078209
1608,0.834069131
1609,0.834060053
1610,0.834050975
1611,0.834041897
1612,0.834032819
1613,0.834023741
1614,0.834014663
1615,0.834005585
1616,0.833996507
1617,0.833987428
1618,0.83397835
1619,0.833969272
1620,0.833960194
1621,0.833813203
1622,0.83366606
1623,0.833523545
1624,0.833403315
1625,0.833265341
1626,0.833089121
1627,0.832888588
1628,0.832665316
1629,0.832420657
1630,0.832150572
1631,0.831854202
1632,0.831783897
1633,0.831713592
1634,0.831643286
1635,0.831572981
1636,0.831502675
1637,0.83143237
1638,0.831362065
1639,0.831291759
1640,0.831221454
1641,0.831151149
1642,0.831080843
1643,0.831010538
1644,0.830940233
1645,0.830869927
1646,0.830799622
1647,0.830729317
1648,0.830659011
1649,0.830588706
1650,0.8305184
1651,0.830448095
1652,0.83037779
1653,0.830307484
1654,0.830237179
1655,0.830166874
1656,0.830096568
1657,0.830205
1658,0.830301032
1659,0.830383733
1660,0.830450838
1661,0.830503448
1662,0.830542705
1663,0.830569528
1664,0.830581896
1665,0.83058148
