274,10.59
275,11.04
276,10.929999
277,10.33
278,9.79
279,9.34
280,8.63
281,8.07
282,7.6299996
283,7.1
284,6.7
285,7.0299997
286,7.37
287,7.75
288,9.07
289,9.429999
290,9.01
291,7.73
292,6.5099998
293,5.13
294,4.0699997
295,3.04
296,2.83
297,3.28
298,2.85
299,1.62
300,1.43
301,2
302,1.6899999
303,2.6299999
304,3.12
305,3.55
306,5.48
307,6.21
308,7.5299997
309,8.7
310,9.32
311,10.54
312,11.429999
313,12.12
314,12.54
315,13.09
316,13.37
317,13.7699995
318,14.07
319,14.2
320,14.5199995
321,14.65
322,14.62
323,14.679999
324,14.82
325,14.57
326,13.849999
327,13.559999
328,13.58
329,13.61
330,13.78
331,14.08
332,13.969999
333,12.559999
334,11.57
335,10.95
336,10.3
337,9.45
338,8.559999
339,8.0199995
340,7.27
341,5.69
342,5
343,4.3199997
344,2.54
345,1.24
346,0.57
347,0.24
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0.84
357,2.04
358,2.75
359,3.79
360,4.5299997
361,5.69
362,6.87
363,7.95
364,9
365,9.639999
366,10.5199995
367,11.099999
368,10.9
369,9.8
370,9.63
371,9.79
372,9.969999
373,10.2
374,10.57
375,10.9
376,11.21
377,11.99
378,12.08
379,11.73
380,11.01
381,10.61
382,10.889999
383,10.929999
384,9.98
385,9.7699995
386,9.33
387,9.95
388,10.559999
389,10.98
390,11.58
391,12.28
392,12.57
393,13.03
394,13.75
395,14.15
396,14.349999
397,14.86
398,15.099999
399,15.049999
400,15.15
401,15.33
402,15.349999
403,15.07
404,15.2
405,15.219999
406,15
407,15.0199995
408,14.929999
409,15.04
410,14.679999
411,14.389999
412,13.25
413,12.82
414,12.61
415,11.74
416,10.2699995
417,9.84
418,8.429999
419,7.23
420,5.74
421,5.21
422,4.37
423,3.29
424,1.99
425,2.18
426,3.3799999
427,4.5699997
428,4.9
429,6.25
430,6.7599998
431,7.21
432,7.19
433,7.58
434,7.2799997
435,4.88
436,3.4499998
437,2.29
438,2.73
439,3.32
440,4.36
441,6.0299997
442,7.6099997
443,8.679999
444,9.79
445,10.3
446,10.2
447,9.8
448,9.75
449,9.23
450,8.429999
451,7.5
452,6.64
453,5.87
454,5.41
455,5.12
456,6.06
457,6.35
458,6.56
459,7.1499996
460,7
461,6.98
462,6.92
463,6.87
464,6.8999996
465,6.98
466,6.8599997
467,6.81
468,7.3599997
469,6.68
470,6.22
471,6.62
472,7.33
473,7.6099997
474,7.97
475,8.559999
476,8.8
477,8.849999
478,8.79
479,8.849999
480,8.46
481,8.0199995
482,7.43
483,6.42
484,5.5899997
485,4.87
486,4.29
487,4.36
488,4.22
489,3.81
490,3.56
491,2.95
492,2.86
493,3.1399999
494,4.0899997
495,4.63
496,4.16
497,3.35
498,2.9199998
499,2.76
500,1.53
501,1.12
502,0.77
503,0.28
504,0
505,0.17999999
506,0
507,1.14
508,1.26
509,1.12
510,0.96999997
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
531,0
532,0
533,0
534,0
535,0
