,predict,label
0,1.0,1.0
1,1.0,1.0
2,0.9999060636665804,0.9999909219066612
3,0.9998121273331608,0.9999818438133224
4,0.999718190999741,0.9999727657199836
5,0.9996242546663217,0.9999636876266452
6,0.9995303183329018,0.9999546095333064
7,0.9994363819994824,0.9999455314399676
8,0.9993424456660626,0.9999364533466288
9,0.9992485093326432,0.99992737525329
10,0.9991545729992234,0.9999182971599514
11,0.9990606366658038,0.9999092190666126
12,0.998966700332384,0.999900140973274
13,0.9988727639989646,0.9998910628799352
14,0.9987788276655448,0.9998819847865964
15,0.9986848913321252,0.9998729066932576
16,0.9985909549987056,0.999863828599919
17,0.9984970186652862,0.9998547505065802
18,0.9984030823318664,0.9998456724132414
19,0.9977160602181196,0.9997510311732276
20,0.9977074302172284,0.9995170731269284
21,0.9973487412256388,0.9994256608242804
22,0.9974153651786688,0.9993325144018218
23,0.9973350004451452,0.9993766081403476
24,0.9974256853308496,0.999303534119394
25,0.997324147413996,0.9992945039497598
26,0.997315153665006,0.9993328856473326
27,0.9973402836891324,0.9993242108002488
28,0.9972250789227944,0.9993188815259484
29,0.9972199471526186,0.9992163282008576
30,0.9971166601144732,0.9992072501075188
31,0.9970086506455844,0.9991981720141802
32,0.9967473205769236,0.9991890939208412
33,0.9966393111080348,0.9991800158275026
34,0.9965451111553444,0.999170937734164
35,0.9964511748219248,0.9991618596408252
36,0.9963572384885052,0.9991527815474864
37,0.9962633021550854,0.9991437034541476
38,0.996169365821666,0.999134625360809
39,0.9960754294882462,0.9991255472674704
40,0.9959814931548266,0.9991164691741314
41,0.9958875568214068,0.9991073910807928
42,0.9957936204879876,0.999098312987454
43,0.9951966067002694,0.9979464649300688
44,0.9940890969711176,0.997690654783553
45,0.993958984328142,0.9974293301318452
46,0.9936902730160102,0.9972940113474942
47,0.9936813264160528,0.9971868540504942
48,0.9935273270304256,0.996955591421431
49,0.9933193428611614,0.9969699374353224
50,0.9933899871540596,0.9969999608941276
51,0.9935024830649164,0.99701397227642
52,0.9935543516206754,0.9970798279780664
53,0.9936681580686968,0.997112226005468
54,0.9936833875522212,0.9972463727090254
55,0.9937751280642216,0.9972885861660902
56,0.9937997306118797,0.9973468760610938
57,0.993857865519621,0.9973916712376936
58,0.9938798147385336,0.9974014710098528
59,0.9938710775256452,0.9974007253829196
60,0.993863763310508,0.9971174027631774
61,0.993752401021204,0.9971083444732772
62,0.993743481333014,0.9970992663799386
