,predict,label
0,1.0,1.0
1,1.0,1.0
2,0.9999060679454592,0.9999909219066612
3,0.9998121358909184,0.9999818438133224
4,0.9997182038363776,0.9999727657199836
5,0.9996242717818368,0.9999636876266452
6,0.999530339727296,0.9999546095333064
7,0.9994364076727552,0.9999455314399676
8,0.9993424756182144,0.9999364533466288
9,0.9992485435636737,0.99992737525329
10,0.9988963941622194,0.99950688547964
11,0.9982768923820324,0.9993130629239608
12,0.9980126575820196,0.9990192609060556
13,0.9977233664278016,0.998771971995783
14,0.9975825651494852,0.998640135814146
15,0.9974694304485124,0.9985641588766432
16,0.9974873701910416,0.9984888766057268
17,0.997478638229964,0.998285389238568
18,0.997174150025714,0.9981362722323924
19,0.9970494524507888,0.9979470582486368
20,0.9968186647943376,0.9976254724566284
21,0.9964636954943368,0.9975514645092308
22,0.9965022130673046,0.9975887972239764
23,0.9966160277115056,0.9975086472625974
24,0.9964741432512958,0.9974144721981686
25,0.9964684709600294,0.9973413348956128
26,0.9963827294977726,0.997332624052275
27,0.996396370641086,0.99727022237673
28,0.9962998417984782,0.9971951981425292
29,0.9962202755362124,0.9971063435419988
30,0.9961297455160492,0.996968804328155
31,0.995927728549009,0.9969597328861176
32,0.9959751859529924,0.9966107492310142
33,0.9954060026666216,0.9967119993166904
34,0.9957317487904984,0.996831559413134
35,0.9958489754487176,0.996944722088831
36,0.995984272774838,0.9970374396011868
37,0.9960480227521372,0.9969332214650168
38,0.9957616467063094,0.99666518972953
39,0.9954073652953692,0.9964916081214124
40,0.9952315770928436,0.9960700427689122
41,0.9947265772764836,0.9961263114350812
42,0.9949681724403038,0.9960504247060026
43,0.9948137406299864,0.9960629108992396
44,0.994919459546526,0.9959184524381638
45,0.9946171582038458,0.995812798578618
46,0.9945528542241352,0.996157288494664
47,0.9950676107863294,0.9962980985120002
48,0.99506396229974,0.9960748490381068
49,0.994580382802922,0.9957410110208452
50,0.9942001159113244,0.9955349811448044
51,0.9939562691288972,0.9953263452272312
52,0.9938127766012836,0.9952347601140604
53,0.9938805413716644,0.9952801494447658
54,0.9939765095095432,0.9952885187538096
55,0.9939695834240324,0.9954483097876152
56,0.9942339208440492,0.995513428168918
57,0.9941551866898302,0.9954358776168848
58,0.994055170135739,0.9954628489823074
59,0.9941053960216932,0.9956056641378624
