time,Pbatt,q,der(q),Soc
0,0,0,0,1
1,350,0,6.536227203889666,1
2,350,6.536227203889666,6.536227203889666,0.9999909219066613
3,350,13.07245440777933,6.536227203889666,0.9999818438133224
4,350,19.608681611669,6.536227203889666,0.9999727657199837
5,350,26.14490881555867,6.536227203889666,0.9999636876266451
6,350,32.68113601944833,6.536227203889666,0.9999546095333064
7,350,39.217363223338,6.536227203889666,0.9999455314399676
8,350,45.75359042722766,6.536227203889666,0.9999364533466288
9,6417.491593478032,52.28981763111733,121.9489547382855,0.9999273752532901
10,6360.357966065394,174.2387723694029,120.8429498951546,0.9997580017050425
11,3483.281803704042,295.0817222645574,65.62947057781003,0.9995901642746327
12,2113.843452467598,360.7111928423674,39.67228685111149,0.9994990122321634
13,4415.679424459136,400.3834796934788,83.42073845703089,0.9994439118337591
14,3636.822186315028,483.8042181505099,68.55257139313289,0.9993280496970132
15,-60.40225167743984,552.3567895436427,-1.12671820384594,0.9992328377923005
16,-647.9593341601621,551.2300713397972,-12.06706012387849,0.9992344026786948
17,4119.92,539.1630112159189,77.76681759994381,0.9992511624844223
18,9352.662779159455,616.9298288158629,179.2875954124966,0.9991431530155336
19,4119.92,796.2174242283593,77.76681759994381,0.9988941424663496
20,4247.177680046039,873.9842418283033,80.1983561698662,0.9987861329974607
21,207.6250023300604,954.1825979981693,3.875842902905333,0.9986747463916692
22,313.4461169286705,958.0584409010746,5.85298837148639,0.9986693632765262
23,161.8690166291848,963.9114292725615,3.021306772128355,0.9986612341260103
24,157.8969964678452,966.93273604469,2.947135845996399,0.9986570378666046
25,350,969.8798718906867,6.536227203889666,0.9986529446223741
26,4119.92,976.4160990945763,77.76681759994381,0.9986438665290354
27,350,1054.18291669452,6.536227203889666,0.9985358570601465
28,350,1060.71914389841,6.536227203889666,0.9985267789668077
29,350,1067.255371102299,6.536227203889666,0.9985177008734691
30,3843.687785059288,1073.791598306189,72.49499971890373,0.9985086227801303
31,3764.027158795769,1146.286598025093,70.97627255450789,0.9984079352805206
32,6357.211937453611,1217.262870579601,120.7820594115519,0.998309357124195
33,5445.152019792354,1338.044929991152,103.1775537418193,0.9981416042639012
34,17227.45582250225,1441.22248373297,338.5106637766062,0.9979983021059264
35,19598.66972880194,1779.733147509576,388.1312851681359,0.9975281484062366
36,5538.141204033021,2167.864432677713,104.9680510824132,0.9969890771768365
37,2209.803984280435,2272.832483760127,41.48454711709928,0.9968432882169999
38,-959.8812424953419,2314.317030877225,-17.86061993543854,0.9967856707904483
39,3041.536005887054,2296.456410941788,57.23398959717815,0.9968104772070253
40,-1988.83253806043,2353.690400538968,-36.90183903483603,0.996730985554807
41,-4184.290260410835,2316.788561504132,-77.17613824433511,0.9967822381090221
42,-10379.12106781381,2239.612423259797,-188.3456774991228,0.996889427189917
43,-2424.768695116782,2051.266745760673,-44.9368310602772,0.9971510184086657
44,320.5641957434311,2006.329914700396,5.986023424532505,0.9972134306740272
45,349.8497380708084,2012.315938124928,6.533418330437598,0.9972051167526043
46,349.9956428072853,2018.849356455365,6.536145754063909,0.9971960425604787
47,350,2025.385502209429,6.536227203889666,0.9971869645802647
48,350,2031.921729413319,6.536227203889666,0.997177886486926
49,350,2038.457956617209,6.536227203889666,0.9971688083935871
50,350,2044.994183821098,6.536227203889666,0.9971597303002484
51,350,2051.530411024987,6.536227203889666,0.9971506522069097
52,350,2058.066638228875,6.536227203889666,0.9971415741135711
53,350,2064.602865432762,6.536227203889666,0.9971324960202324
54,350,2071.139092636649,6.536227203889666,0.9971234179268935
55,350,2077.675319840537,6.536227203889666,0.9971143398335548
56,350,2084.211547044424,6.536227203889666,0.9971052617402161
57,350,2090.747774248312,6.536227203889666,0.9970961836468772
58,350,2097.284001452199,6.536227203889666,0.9970871055535386
59,350,2103.820228656086,6.536227203889666,0.9970780274601999
60,350,2110.356455859974,6.536227203889666,0.9970689493668612
61,350,2116.892683063861,6.536227203889666,0.9970598712735224
62,350,2123.428910267749,6.536227203889666,0.9970507931801836
63,350,2129.965137471636,6.536227203889666,0.9970417150868449
64,350,2136.501364675523,6.536227203889666,0.9970326369935063
65,350,2143.037591879411,6.536227203889666,0.9970235589001676
66,350,2149.573819083298,6.536227203889666,0.9970144808068288
67,350,2156.110046287185,6.536227203889666,0.99700540271349
68,350,2162.646273491073,6.536227203889666,0.9969963246201513
69,350,2169.18250069496,6.536227203889666,0.9969872465268125
70,350,2175.718727898848,6.536227203889666,0.9969781684334738
71,350,2182.254955102735,6.536227203889666,0.9969690903401351
72,350,2188.791182306622,6.536227203889666,0.9969600122467964
73,350,2195.32740951051,6.536227203889666,0.9969509341534576
74,350,2201.863636714397,6.536227203889666,0.9969418560601189
75,350,2208.399863918285,6.536227203889666,0.9969327779667801
76,350,2214.936091122172,6.536227203889666,0.9969236998734413
77,350,2221.472318326059,6.536227203889666,0.9969146217801028
78,350,2228.008545529947,6.536227203889666,0.996905543686764
79,350,2234.544772733834,6.536227203889666,0.9968964655934253
80,350,2241.080999937722,6.536227203889666,0.9968873875000865
81,350,2247.617227141609,6.536227203889666,0.9968783094067477
82,350,2254.153454345496,6.536227203889666,0.996869231313409
83,350,2260.689681549384,6.536227203889666,0.9968601532200703
84,350,2267.225908753271,6.536227203889666,0.9968510751267317
85,350,2273.762135957159,6.536227203889666,0.9968419970333928
86,350,2280.298363161046,6.536227203889666,0.9968329189400541
87,350,2286.834590364933,6.536227203889666,0.9968238408467154
88,4620.980640309263,2293.370817568821,87.35116508666488,0.9968147627533765
