,predict,label
0,1.0,1.0
1,1.0,1.0
2,0.9996819913270628,0.9995506918946216
3,0.9991764873860668,0.9993780747016894
4,0.9990887020104732,0.999162737704922
5,0.9988802723019328,0.9990590511107776
6,0.9988716192341216,0.9991525443675152
7,0.999124346806522,0.9991848105299048
8,0.999115291715074,0.999205258258454
9,0.9991297512694736,0.9990994221104008
10,0.9989038205025582,0.9987713582234546
11,0.9984240002627288,0.9985133323628472
12,0.9982720530447672,0.9982729541683114
13,0.9980603576713526,0.9979100203817088
14,0.9975506680782792,0.9977996017246265
15,0.9976175097425056,0.9976808485178724
16,0.9976345536520176,0.9974596810261424
17,0.9972327020933206,0.9971775578206876
18,0.9969166766187008,0.997218379925345
19,0.9971619258786096,0.9974253707637468
20,0.9974956714116022,0.9975521527569422
21,0.9975388555030178,0.9976473856977538
22,0.9976067726649216,0.9976527420554586
23,0.9975236340039094,0.997739351611394
24,0.9976639670470606,0.9978126532342496
25,0.9977162501872032,0.9977299226119496
26,0.9976192256839002,0.997290434728708
27,0.9968564634247794,0.9970087833796502
28,0.996766381363122,0.9970077693019592
29,0.996914889629206,0.9969987458664809
30,0.996786458175128,0.9970681206973
31,0.9969529460207184,0.9972247675141022
32,0.9971498422870164,0.9974213652537396
33,0.9973527658440374,0.997595494626972
34,0.9974847362683328,0.9977027238483688
35,0.9975401022050444,0.997702384023802
36,0.9974366342418816,0.9975794236341629
37,0.9972105816086566,0.9975010765456912
38,0.9971493664982178,0.9974458540242936
39,0.997081296954378,0.9972656953113038
40,0.9967345555027796,0.9970271704608542
41,0.9964675022271626,0.9967890216640592
42,0.9962279349065996,0.9964827168632948
43,0.9958689288892618,0.9962434476351264
44,0.995679416201904,0.9960072728130268
45,0.995486016598057,0.9956628597604332
46,0.9950904790655364,0.995437959706232
47,0.995016232847726,0.9951623196649294
48,0.9947145013045768,0.994768953981064
49,0.994202252808883,0.9945444362486076
50,0.9941246183328748,0.994337219611083
51,0.9938981556085644,0.9942207014254432
52,0.993799390465634,0.9941370307255588
53,0.9936718745218892,0.994163922888218
54,0.9937639131354437,0.9942124959908022
55,0.9938241707124584,0.9941338433195333
56,0.9936136524610186,0.9939766862585306
57,0.993403670290392,0.993881225195004
58,0.9932813506061366,0.9937172593038396
59,0.9930592338231355,0.9934655548300656
60,0.9927439207492416,0.9932173066245628
61,0.992508387961598,0.993004291956404
62,0.992319984103716,0.9927054757428156
63,0.9919421053929662,0.9924412904515192
64,0.9917136259892728,0.9921977160322482
65,0.9914902144832454,0.9919523169992824
66,0.9912395813958343,0.9919437616321376
67,0.9914089325721036,0.9920022482812187
68,0.9915110106163136,0.9919935523778448
69,0.9913981367557916,0.9916440518731936
70,0.9906801072956448,0.9913516951930376
71,0.9905038507706756,0.991266520890741
72,0.9905868411573208,0.9913931918099356
73,0.9908683730647216,0.9915675669055464
74,0.9910627799176788,0.9916683228418172
75,0.991073497581057,0.9920586724279296
76,0.99165483548533,0.9924321856796768
77,0.9919620658096342,0.9927414946183056
78,0.9922121168601784,0.9929541518379752
79,0.9923311591018512,0.993097347525546
80,0.9924078348603066,0.9931534035052428
81,0.9924088447876062,0.9931450652683028
82,0.9920631684140532,0.9931376806302952
